intent,predicted_intent,count_for_pair,confidence,row_number,text
Cmd.SendMessage,Help_HearingCareAnywhereConnect,4,0.2828631388764272,8281,send word
Cmd.SendMessage,Help_HearingCareAnywhereConnect,4,0.2243787978806224,8288,relay information
Cmd.StreamingStart,Help_DeviceSettings,4,0.2363839722518304,6658,route the sound to my hearing aids
Cmd.StreamingStart,Help_DeviceSettings,4,0.5278240633167588,6668,send the sound to my aids
Cmd.StreamingStart,Help_DeviceSettings,4,0.2435286872629382,6674,use the audio streamer
Cmd.StreamingStart,Help_DeviceSettings,4,0.4832209010337242,8196,deliver the sound to my aids
Cmd.VolumeDecrease,Cmd.FindMyPhone,4,0.3042606163019555,3957,can you not so loud
Cmd.VolumeDecrease,Cmd.FindMyPhone,4,0.2042673645506937,6723,i want silence
Cmd.VolumeDecrease,Cmd.FindMyPhone,4,0.2759715167419981,7046,i need it softer
Cmd.VolumeDecrease,Cmd.FindMyPhone,4,0.3524286854121404,7051,it's blasting my ears
Cmd.VolumeDecrease,Help_SelfCheck,4,0.4616497162273341,1385,turn down my right aid
Cmd.VolumeDecrease,Help_SelfCheck,4,0.4326814778060496,1397,quiet my hearing aids
Cmd.VolumeDecrease,Help_SelfCheck,4,0.3831023852499148,1403,turn down my hearing aids
Cmd.VolumeDecrease,Help_SelfCheck,4,0.3629341176507275,1410,turn my right hearing aid down
reminders.add,Help_FallAlert,4,0.3336815673042981,924,remind me to pick up prescription today at 5 p.m.
reminders.add,Help_FallAlert,4,0.2966082531136816,959,remind me to charge my phone everyday at 11:00 p.m.
reminders.add,Help_FallAlert,4,0.4664763692727523,1025,remind me to buy milk on tuesday at 8 p.m.
reminders.add,Help_FallAlert,4,0.5130537591308846,3748,can you remind me about the parent/teacher meeting on friday
reminders.add,Help_FindMyHearingAids,4,0.5433609095841816,880,remember to wash my car
reminders.add,Help_FindMyHearingAids,4,0.3087054363554272,923,remind me to clean hearing aids today
reminders.add,Help_FindMyHearingAids,4,0.3415927487670728,3473,please remember to wash my car
reminders.add,Help_FindMyHearingAids,4,0.2041292432646389,7459,alert me when it's time to leave
reminders.add,Help_RemoteProgramming,4,0.4466584288699595,984,remind me to pay my credit card bill
reminders.add,Help_RemoteProgramming,4,0.271831963355615,1011,remind me about exams every friday at 7 p.m.
reminders.add,Help_RemoteProgramming,4,0.3215521689818063,6623,help me remember an appointment
reminders.add,Help_RemoteProgramming,4,0.3372567144674948,6779,give me a gentle nudge at 9
Default Fallback Intent,Cmd.ActivityCalories,4,0.6547977663431888,2061,out of your phone okay
Default Fallback Intent,Cmd.ActivityCalories,4,0.2714976988264703,2068,talking about my daughter
Default Fallback Intent,Cmd.ActivityCalories,4,0.4042830918601295,2247,right swift code of binary search
Default Fallback Intent,Cmd.ActivityCalories,4,0.2596020904050901,8375,how are you today
Default Fallback Intent,Help_DemoMode,4,0.4175642500930953,1875,creating a demo with your capabilities
Default Fallback Intent,Help_DemoMode,4,0.2200262341377458,1970,how everything's working for us
Default Fallback Intent,Help_DemoMode,4,0.2780775208677982,2020,pandora
Default Fallback Intent,Help_DemoMode,4,0.2150669547813392,8398,take care
Default Fallback Intent,Help_MaskMode,4,0.3985523050601368,1926,every morning
Default Fallback Intent,Help_MaskMode,4,0.5155232065306021,2050,at home
Default Fallback Intent,Help_MaskMode,4,0.3267726177323341,2201,dawsonville quick
Default Fallback Intent,Help_MaskMode,4,0.7556802976448173,6246,where is the mask setting on my hearing aids
Cmd.MemoryChange,Cmd.ActivityRun,4,0.253474010769165,2700,change to train
Cmd.MemoryChange,Cmd.ActivityRun,4,0.2945911755229637,2706,switch to crowd
Cmd.MemoryChange,Cmd.ActivityRun,4,0.1686250293779616,2708,switch to music
Cmd.MemoryChange,Cmd.ActivityRun,4,0.2422353640038105,2713,switch to everyday
Cmd.MemoryChange,Cmd.StreamingStart,4,0.160523090506014,2722,switch to school
Cmd.MemoryChange,Cmd.StreamingStart,4,0.282313908200126,2724,switch to theater
Cmd.MemoryChange,Cmd.StreamingStart,4,0.5679587734042597,5564,can you switch to school
Cmd.MemoryChange,Cmd.StreamingStart,4,0.2570914079102855,7138,give me my tv watching program
Cmd.ActivityAerobics,Cmd.ActivityExercise,3,0.5154370584168536,6836,track my aerobic exercise
Cmd.ActivityAerobics,Cmd.ActivityExercise,3,0.6230967781990004,7309,track my dance workout
Cmd.ActivityAerobics,Cmd.ActivityExercise,3,0.568322274964954,7310,record my aerobic exercise
Help_WiCROS,Cmd.TranscribeStart,3,0.5289747626190504,1311,what is the bi-cros control?
Help_WiCROS,Cmd.TranscribeStart,3,0.3322463969340862,6025,where is the bi-cros control?
Help_WiCROS,Cmd.TranscribeStart,3,0.2736021021391454,7005,what is wicros used for
Cmd.ActivityCycle,Cmd.ActivityRun,3,0.2616339136552819,2275,how long have i been riding?
Cmd.ActivityCycle,Cmd.ActivityRun,3,0.2616339136552819,2279,how long have i been bicycling
Cmd.ActivityCycle,Cmd.ActivityRun,3,0.3099400947959994,7299,how many miles have i biked
Help_HearingCareAnywhereConnect,Help_Accessories,3,0.5001823279692568,748,how do i sync my aid to the app?
Help_HearingCareAnywhereConnect,Help_Accessories,3,0.3414864193021015,749,how do i sync my hearing aids to the app?
Help_HearingCareAnywhereConnect,Help_Accessories,3,0.379724353547424,8052,how do i link with my hearing professional
Help_HearingCareAnywhereConnect,Help_DeviceSettings,3,0.4054262802962383,743,how do i backup the data in my aid?
Help_HearingCareAnywhereConnect,Help_DeviceSettings,3,0.3893141948209644,744,how do i backup the settings in my right aid?
Help_HearingCareAnywhereConnect,Help_DeviceSettings,3,0.3158737823828572,6885,recover my hearing aid settings
Help_Health,Cmd.FindMyPhone,3,0.4873370755502917,8000,where is my activity overview
Help_Health,Cmd.FindMyPhone,3,0.2340562016229027,8012,open my wellness dashboard
Help_Health,Cmd.FindMyPhone,3,0.4402923950849423,8013,my overall activity stats
Help_Health,Help_AppSettings,3,0.4401121451798988,5871,how do i see how much i have biked this month?
Help_Health,Help_AppSettings,3,0.2645842310179374,5909,how do i see how much i have biked today?
Help_Health,Help_AppSettings,3,0.3543262050328912,8002,what health info does the app track
Help_VoiceAssistant,Help_IntelliVoice,3,0.3794421230927121,1526,show me voice assistant help
Help_VoiceAssistant,Help_IntelliVoice,3,0.491007612059153,1539,how do i use the voice asisstant
Help_VoiceAssistant,Help_IntelliVoice,3,0.8014476134467999,7791,how do i use voice commands
Help_CleanCare,Help_HearingCareAnywhereConnect,3,0.3471079469836458,1574,wax build up
Help_CleanCare,Help_HearingCareAnywhereConnect,3,0.2494085296227338,7844,cleaning and care help
Help_CleanCare,Help_HearingCareAnywhereConnect,3,0.2523605027700319,7852,how do i take care of my aids
Help_Customize,Help_DeviceSettings,3,0.5426187713700261,7862,how do i adjust the tone of my aids
Help_Customize,Help_DeviceSettings,3,0.5921879829546608,7876,how do i change the tone of my aids
Help_Customize,Help_DeviceSettings,3,0.586618542426376,7879,help customizing how things sound
Help_Customize,Help_Home,3,0.305698190828143,1313,how do i increase the bass
Help_Customize,Help_Home,3,0.2616953332978488,1329,how do i increase the treble
Help_Customize,Help_Home,3,0.3929918626405134,5929,how do i turn the wind noise down
Help_Customize,Help_MemoryOptions,3,0.6330249864025038,1337,can i use the equalizer to customize my memory
Help_Customize,Help_MemoryOptions,3,0.5749270118517527,7865,how do i set my own preferences
Help_Customize,Help_MemoryOptions,3,0.5606418273191054,7874,what can i personalize on my hearing aids
Cmd.StreamingStop,Cmd.TranscribeStart,3,0.2684688165723976,5798,end streaming
Cmd.StreamingStop,Cmd.TranscribeStart,3,0.3604532675392314,5807,quit streaming
Cmd.StreamingStop,Cmd.TranscribeStart,3,0.4142583075663741,6925,stop streaming media
Help_WhatsNew,Help_Home,3,0.2051998689129671,445,what are the new features for?
Help_WhatsNew,Help_Home,3,0.3403249599466306,467,what's different about this app?
Help_WhatsNew,Help_Home,3,0.577832436764151,471,what do i need to know about this new app?
Help_Transcribe,Cmd.TranscribeStart,3,0.7721135626295712,1489,what is transcribe
Help_Transcribe,Cmd.TranscribeStart,3,0.3570568215725632,1491,where is transcribe
Help_Transcribe,Cmd.TranscribeStart,3,0.240543433388873,7989,tell me about live captions
Help_IntelliVoice,Help_HearingCareAnywhereConnect,3,0.2153309188514183,328,where is intellivoice?
Help_IntelliVoice,Help_HearingCareAnywhereConnect,3,0.48983012884075,331,what is intellivoice
Help_IntelliVoice,Help_HearingCareAnywhereConnect,3,0.48983012884075,332,what is intellivoice?
Cmd.VolumeMute,Cmd.VolumeDecrease,3,0.3848181051494689,1566,off volume
Cmd.VolumeMute,Cmd.VolumeDecrease,3,0.7937251786994167,7081,quiet everything down to nothing
Cmd.VolumeMute,Cmd.VolumeDecrease,3,0.2780045652642033,7090,i need it perfectly quiet
Cmd.VolumeMute,Default Fallback Intent,3,0.4047899737805918,4041,can you silence
Cmd.VolumeMute,Default Fallback Intent,3,0.3835625305979763,4062,can you mute
Cmd.VolumeMute,Default Fallback Intent,3,0.4089918404810446,7077,mute it entirely
Cmd.VolumeMute,Help_SelfCheck,3,0.337080912322528,1555,turn my left hearing aid off
Cmd.VolumeMute,Help_SelfCheck,3,0.5405830621200804,1562,turn my right hearing aid off
Cmd.VolumeMute,Help_SelfCheck,3,0.2426731191761239,5954,turn off my right aid
Help_Home,Cmd.TranscribeStart,3,0.4055916982450825,7917,i don't get how any of this works
Help_Home,Cmd.TranscribeStart,3,0.3900167626530188,8256,what is this screen for
Help_Home,Cmd.TranscribeStart,3,0.3889123482596035,8261,what is this interface
Help_Home,Help_DemoMode,3,0.4240109918157862,8212,take me on a tour
Help_Home,Help_DemoMode,3,0.2400305236546523,8258,how does this app work
Help_Home,Help_DemoMode,3,0.4865779569492792,8264,what is the app menu
Help_SelfCheck,Help_FindMyHearingAids,3,0.4035403749683141,533,why doesn't my right when work
Help_SelfCheck,Help_FindMyHearingAids,3,0.2746880664649315,547,please diagnose my hearing aids
Help_SelfCheck,Help_FindMyHearingAids,3,0.2627882583589644,6127,what is wrong with my hearing aid near me?
Cmd.BatteryLevel,Cmd.ActivityRun,3,0.5267764857898776,6581,how much charge remains?
Cmd.BatteryLevel,Cmd.ActivityRun,3,0.5100067808049794,6787,how much charge do i have left
Cmd.BatteryLevel,Cmd.ActivityRun,3,0.8576466314847518,7179,is my charge running low
Cmd.BatteryLevel,Cmd.VolumeIncrease,3,0.6591982882891897,6584,will i make it through the afternoon?
Cmd.BatteryLevel,Cmd.VolumeIncrease,3,0.4109478312868509,7171,will these last till tonight
Cmd.BatteryLevel,Cmd.VolumeIncrease,3,0.4606135652951937,8335,do these need charging right now
Help_RemoteProgramming,Help_AppSettings,3,0.8055201264712852,1130,how do i preview new settings?
Help_RemoteProgramming,Help_AppSettings,3,0.6807093947049762,6172,how do i request new settings fine tuning?
Help_RemoteProgramming,Help_AppSettings,3,0.3554163196674557,7615,can settings be changed from afar
Help_RemoteProgramming,Help_Customize,3,0.7655113130654163,1128,how many help requests can i submit?
Help_RemoteProgramming,Help_Customize,3,0.2415519127387029,6213,how do i submit another help request?
Help_RemoteProgramming,Help_Customize,3,0.3527316077091639,7619,how does my provider adjust my aids remotely
Help_Accessories,Default Fallback Intent,3,0.4554047231566364,7593,what gadgets are compatible
Help_Accessories,Default Fallback Intent,3,0.4047511237899178,7597,can i use a clip on microphone
Help_Accessories,Default Fallback Intent,3,0.3879240224107969,7603,what extra mics are supported
Help_Accessories,Help_CleanCare,3,0.5595147627422202,7602,does a remote microphone work with my aids
Help_Accessories,Help_CleanCare,3,0.7214332223702732,7605,does a clip on mic send audio to my aids
Help_Accessories,Help_CleanCare,3,0.5443463749377613,7606,use an external mic accessory with my aids
Cmd.SendMessage,Cmd.TranscribeStart,3,0.5088680431596309,6472,send it
Cmd.SendMessage,Cmd.TranscribeStart,3,0.7112676677201212,6647,leave a recording
Cmd.SendMessage,Cmd.TranscribeStart,3,0.7489758538608596,8279,text this person
Cmd.StreamingStart,Cmd.VolumeIncrease,3,0.4702636628888476,3112,please play the microphone
Cmd.StreamingStart,Cmd.VolumeIncrease,3,0.2249883194848391,6672,i want direct audio
Cmd.StreamingStart,Cmd.VolumeIncrease,3,0.31124508390159,8202,transmit the sound wirelessly
Cmd.StreamingStart,Help_InsertDevice,3,0.5701298296991655,6659,pipe the audio into my devices
Cmd.StreamingStart,Help_InsertDevice,3,0.3288134120462453,7189,stream the music into my ears
Cmd.StreamingStart,Help_InsertDevice,3,0.5088738180144023,7198,feed the audio into my devices
Cmd.StreamingStart,Help_Pairing,3,0.6058860903538383,6018,start tv
Cmd.StreamingStart,Help_Pairing,3,0.5526284930086727,6795,connect the audio from my phone to my aids
Cmd.StreamingStart,Help_Pairing,3,0.3075806752863265,8195,use my hearing aids as speakers
Cmd.VolumeIncrease,Cmd.VolumeUnmute,3,0.4404194147184119,140,more volume on hearing aid
Cmd.VolumeIncrease,Cmd.VolumeUnmute,3,0.4871213378118887,2891,can you more volume on hearing aid
Cmd.VolumeIncrease,Cmd.VolumeUnmute,3,0.1596724948892687,7024,i keep missing words
Cmd.VolumeIncrease,Help_DeviceSettings,3,0.2426612647719271,147,maximum sound
Cmd.VolumeIncrease,Help_DeviceSettings,3,0.3588826645707788,148,adjust right ear for higher sound
Cmd.VolumeIncrease,Help_DeviceSettings,3,0.1987755939934696,7022,amplify the sound for me
Cmd.VolumeIncrease,Help_FindMyHearingAids,3,0.2941247822467811,155,turn my left hearing aid up
Cmd.VolumeIncrease,Help_FindMyHearingAids,3,0.3092850770522019,162,turn up my right aid
Cmd.VolumeIncrease,Help_FindMyHearingAids,3,0.4792724825269958,163,turn up my hearing aids
Help_FindMyHearingAids,Help_CleanCare,3,0.3640502097567414,6602,track down my hearing aids
Help_FindMyHearingAids,Help_CleanCare,3,0.564603310788713,6614,search nearby for my aids
Help_FindMyHearingAids,Help_CleanCare,3,0.2388616609649923,8155,did i drop my aids somewhere
Help_FindMyHearingAids,Help_Customize,3,0.3151571791464797,6613,find my equipment
Help_FindMyHearingAids,Help_Customize,3,0.7649409456294427,7580,how can the app help me find my aids
Help_FindMyHearingAids,Help_Customize,3,0.2726529708626341,8343,where could my aids have gone
Help_Pairing,Help_DemoMode,3,0.4733593486993527,807,pairing hearing aids on the thrive app
Help_Pairing,Help_DemoMode,3,0.2728063928079654,6249,pairing devices with the thrive app
Help_Pairing,Help_DemoMode,3,0.5659428646798023,7574,reconnect my hearing aids to the app
Cmd.VolumeDecrease,Cmd.TranscribeStart,3,0.3876242249849696,1412,decrease hearing
Cmd.VolumeDecrease,Cmd.TranscribeStart,3,0.2917705857245906,6543,tone it down
Cmd.VolumeDecrease,Cmd.TranscribeStart,3,0.418319068190718,6552,this is overwhelming
Cmd.VolumeDecrease,Cmd.VolumeMute,3,0.3956969298365653,6746,take the edge off the volume
Cmd.VolumeDecrease,Cmd.VolumeMute,3,0.3541502889302902,7055,back the level off
Cmd.VolumeDecrease,Cmd.VolumeMute,3,0.4626613339714717,8224,back off the volume
reminders.add,Cmd.ActivityAerobics,3,0.4982735747297029,865,set an alarm for 8 a.m.
reminders.add,Cmd.ActivityAerobics,3,0.6157743244150075,3452,please set an alarm for 8 a.m.
reminders.add,Cmd.ActivityAerobics,3,0.534154486604277,3453,can you set an alarm for 8 a.m.
reminders.add,Cmd.ListenMessage,3,0.3625191067738726,877,remember to work out
reminders.add,Cmd.ListenMessage,3,0.3221003266801305,3454,can you schedule appointment
reminders.add,Cmd.ListenMessage,3,0.4127807829162634,5806,add reminder for me
Default Fallback Intent,Cmd.StreamingStop,3,0.4940874336194543,2029,no tv remote in fry's app
Default Fallback Intent,Cmd.StreamingStop,3,0.3838554271981771,2214,turn off tv
Default Fallback Intent,Cmd.StreamingStop,3,0.542242732377189,4717,can you turn off tv
Default Fallback Intent,Help_Accessories,3,0.612773358346466,2051,how to connect my spies
Default Fallback Intent,Help_Accessories,3,0.4548932177177672,2177,how do i connect alexa
Default Fallback Intent,Help_Accessories,3,0.5059215228298557,2202,how do i set up the tv
Default Fallback Intent,Help_Translate,3,0.477839249166649,2145,onkyo receiver
Default Fallback Intent,Help_Translate,3,0.3323863316916803,5824,alexa not connecting
Default Fallback Intent,Help_Translate,3,0.3787022320258282,8431,what's good
Cmd.MemoryChange,Help_ChangingMemories,3,0.3959019740570383,5402,can you music memory
Cmd.MemoryChange,Help_ChangingMemories,3,0.3213388095555148,5418,can you tinnitus memory
Cmd.MemoryChange,Help_ChangingMemories,3,0.226556271439977,7134,put me in the music listening mode
Cmd.MemoryChange,Help_Home,3,0.2678158919426502,2287,go to personal
Cmd.MemoryChange,Help_Home,3,0.3611216926176253,6556,i'm somewhere noisy
Cmd.MemoryChange,Help_Home,3,0.2128708045166588,7139,change into the quiet mode
Cmd.MemoryChange,Help_SelfCheck,3,0.2963812674894706,2285,put hearing aids in auditorium setting
Cmd.MemoryChange,Help_SelfCheck,3,0.3286073002814614,2793,setting number one
Cmd.MemoryChange,Help_SelfCheck,3,0.4596610253141269,7150,set my hearing for a busy street
Cmd.MemoryChange,Help_WiCROS,3,0.2611081308198174,2660,mute setting
Cmd.MemoryChange,Help_WiCROS,3,0.161617086481879,2667,master setting
Cmd.MemoryChange,Help_WiCROS,3,0.4377223642100825,2673,speech setting
Cmd.MemoryChange,reminders.complete,3,0.3039832235166875,5540,please switch to music
Cmd.MemoryChange,reminders.complete,3,0.1496834652822921,5546,please switch to automatic
Cmd.MemoryChange,reminders.complete,3,0.3786404983304056,5565,please switch to speech
Help_DemoMode,Help_HearingCareAnywhereConnect,2,0.203093671250584,5976,how can i see what my hearing aid can do
Help_DemoMode,Help_HearingCareAnywhereConnect,2,0.3989072875312678,5984,how can i see what my hearing aids can do
Help_AppSettings,Help_DemoMode,2,0.2576781223484753,1046,what is basic mode?
Help_AppSettings,Help_DemoMode,2,0.3864595309576746,7827,help with the app configuration
Help_WiCROS,Default Fallback Intent,2,0.3141275265462703,3866,please i don’t hear a difference when i change my balance control
Help_WiCROS,Default Fallback Intent,2,0.2457312850697178,3868,can you receiver
Cmd.ActivityCycle,Cmd.ActivityExercise,2,0.8696649480044429,6990,start a bike workout
Cmd.ActivityCycle,Cmd.ActivityExercise,2,0.4852405837150907,7291,start my cycling workout
Cmd.ActivityCycle,Help_Customize,2,0.6079679275041725,2277,how far do i have to ride to meet my goal?
Cmd.ActivityCycle,Help_Customize,2,0.4549161270145549,4770,can you am i close to my cycling goal?
Help_Battery,Help_CleanCare,2,0.6249381598511049,6805,which battery do i need for my hearing aid
Help_Battery,Help_CleanCare,2,0.2835564080344795,6811,the charger isn't working
Help_HearingCareAnywhereConnect,Default Fallback Intent,2,0.8230005496914199,3353,can you telehear
Help_HearingCareAnywhereConnect,Default Fallback Intent,2,0.2055950239886175,6876,how does telehear work
Help_HearingCareAnywhereConnect,Help_RemoteProgramming,2,0.3921147324655673,6875,can my audiologist adjust my settings remotely
Help_HearingCareAnywhereConnect,Help_RemoteProgramming,2,0.4844742105440305,8051,how do i get new settings from my audiologist
Cmd.TranscribeStart,Help_Transcribe,2,0.2660308196119657,6978,transcribe what i hear
Cmd.TranscribeStart,Help_Transcribe,2,0.5992457471630628,7417,put captions on everyone's speech
Help_Health,Default Fallback Intent,2,0.2697850731361075,1346,what are all the features of health?
Help_Health,Default Fallback Intent,2,0.3424809312260413,8006,what's on the health dashboard
Help_HeartRate,Help_AppSettings,2,0.4379814278743602,8021,how do i check my pulse on the app
Help_HeartRate,Help_AppSettings,2,0.4740568033182713,8027,track my bpm on the app
Cmd.ActivityExercise,Cmd.ActivityCalories,2,0.2737474116025231,125,how many calories did i burn while exercising
Cmd.ActivityExercise,Cmd.ActivityCalories,2,0.379936426622078,7317,record my training session
Cmd.ActivityExercise,Cmd.ListenMessage,2,0.3770536488340155,7319,i'm working out now
Cmd.ActivityExercise,Cmd.ListenMessage,2,0.2261309680421706,7321,start logging my training
Help_VoiceAssistant,Cmd.TranscribeStart,2,0.327570969795564,7785,does it work with alexa
Help_VoiceAssistant,Cmd.TranscribeStart,2,0.1788226080746849,7794,help setting up voice control
Cmd.ActivityWalk,Cmd.ActivityStep,2,0.4394316776511703,440,my walking time is?
Cmd.ActivityWalk,Cmd.ActivityStep,2,0.5866079697936911,7253,record my steps on this walk
Cmd.ActivityWalk,Default Fallback Intent,2,0.1737143829031635,7264,going for a walk track it for me
Cmd.ActivityWalk,Default Fallback Intent,2,0.3415618966072853,7265,start tracking this stroll
Cmd.ActivityWalk,Help_Pairing,2,0.3163596383938489,7249,i'm off for a walk
Cmd.ActivityWalk,Help_Pairing,2,0.5435981322800499,7259,record the walking i just finished
Help_CleanCare,Default Fallback Intent,2,0.4744078477376651,4075,can you wax build up
Help_CleanCare,Default Fallback Intent,2,0.3852885718645409,7846,is it safe to get my aids wet
Help_CleanCare,Help_DeviceSettings,2,0.402990759222364,7848,are my aids waterproof
Help_CleanCare,Help_DeviceSettings,2,0.2857513347612851,7851,how do i deal with sweat on my aids
Help_CleanCare,Help_FindMyHearingAids,2,0.4545769392819085,6970,should i clean my hearing aids daily
Help_CleanCare,Help_FindMyHearingAids,2,0.3806559823629572,7843,guide me on caring for my hearing aids
Help_Customize,Cmd.ActivityStand,2,0.4138238379087778,1325,how do i adjust the background noise
Help_Customize,Cmd.ActivityStand,2,0.3529824427676752,1328,how do i turn down background noise?
Help_Customize,Cmd.FindMyPhone,2,0.5282099062568366,1331,how do i adjust for wind
Help_Customize,Cmd.FindMyPhone,2,0.3719214947900178,7869,can i adjust settings for my taste
Help_Customize,Help_HearingCareAnywhereConnect,2,0.3531115662665443,7873,explain personalizing my hearing
Help_Customize,Help_HearingCareAnywhereConnect,2,0.4615952502973356,7877,explain the personalization options
Cmd.ActivityRun,Cmd.ActivityExercise,2,0.8381992532760253,7231,begin my running workout
Cmd.ActivityRun,Cmd.ActivityExercise,2,0.7830894454958098,7237,log this running workout
Cmd.ActivityRun,Default Fallback Intent,2,0.4541547913411971,7236,start tracking my jog
Cmd.ActivityRun,Default Fallback Intent,2,0.4990076420864683,7241,record the miles i ran
Cmd.ActivityRun,Help_Customize,2,0.4493963910801513,7228,log my jog
Cmd.ActivityRun,Help_Customize,2,0.5077126042815178,7243,note my jog
Cmd.ActivityRun,Help_DeviceSettings,2,0.2041675660779233,1630,how far have i ran?
Cmd.ActivityRun,Help_DeviceSettings,2,0.2041675660779233,1634,how far have i jogged?
Cmd.StreamingStop,Cmd.VolumeMute,2,0.7560884337916501,7202,cut off the streamed audio
Cmd.StreamingStop,Cmd.VolumeMute,2,0.7699862115929517,7211,shut off the streamed sound
Cmd.StreamingStop,Help_Accessories,2,0.3910792001440425,6926,close the stream
Cmd.StreamingStop,Help_Accessories,2,0.407021178821822,7207,halt the streaming
Help_InsertDevice,Help_DeviceSettings,2,0.379107800476911,1520,i can’t get my hearing aid on
Help_InsertDevice,Help_DeviceSettings,2,0.2290132450376513,4013,can you i can’t get my hearing aid on
Cmd.ActivityStand,Default Fallback Intent,2,0.2008306252120169,384,calories standing
Cmd.ActivityStand,Default Fallback Intent,2,0.3141896879134322,3099,can you calories standing
Help_Translate,Help_RemoteProgramming,2,0.3946718038083225,5772,hearing aids translate help
Help_Translate,Help_RemoteProgramming,2,0.1902434951666876,5821,help for translate
reminders.complete,Default Fallback Intent,2,0.7894895913381123,7475,that one's finished
reminders.complete,Default Fallback Intent,2,0.4765266487425297,7477,that task is taken care of
Help_WhatsNew,Cmd.TranscribeStart,2,0.493158574844838,6059,what is quick start
Help_WhatsNew,Cmd.TranscribeStart,2,0.3725197626419299,7891,what's new in this update
Help_Transcribe,Help_HearingCareAnywhereConnect,2,0.3062046954290103,1477,where do i see words being said in real time?
Help_Transcribe,Help_HearingCareAnywhereConnect,2,0.601041132679942,7996,where do transcripts get saved
Help_HearShare,Help_HearingCareAnywhereConnect,2,0.5774415673156402,7757,what does shared listening do
Help_HearShare,Help_HearingCareAnywhereConnect,2,0.3357376518179146,7765,guide me on sharing what i hear
Help_MemoryOptions,Cmd.MemoryChange,2,0.7449334481808573,473,can i set the program to a location?
Help_MemoryOptions,Cmd.MemoryChange,2,0.9759394124696724,490,can i set the program to this location?
Help_MemoryOptions,Help_AppSettings,2,0.1456946934602231,494,how to setup geotagging
Help_MemoryOptions,Help_AppSettings,2,0.5182290041438199,7549,how many memories can i have
Cmd.ListenMessage,Cmd.FindMyPhone,2,0.3883319627346917,7365,tell me my messages
Cmd.ListenMessage,Cmd.FindMyPhone,2,0.1575369154879251,7376,what did my contacts send me
Help_IntelliVoice,Help_AppSettings,2,0.3659053168925186,3084,can you intellivoice help
Help_IntelliVoice,Help_AppSettings,2,0.2599992981460214,7728,what does the smart speech mode do
Cmd.VolumeMute,Help_DeviceSettings,2,0.6082910313388439,7070,kill the audio completely
Cmd.VolumeMute,Help_DeviceSettings,2,0.3073523356593731,7086,kill all the noise completely
Cmd.VolumeMute,Help_FindMyHearingAids,2,0.545727992131349,1568,disable my hearing aids
Cmd.VolumeMute,Help_FindMyHearingAids,2,0.2232380150176497,1569,mute my hearing aids
Cmd.VolumeMute,Help_Pairing,2,0.417302782147442,5881,silence my hearing aids
Cmd.VolumeMute,Help_Pairing,2,0.4863549745756349,7089,silence the aids entirely
Cmd.VolumeMute,Help_Volume,2,0.3857189324759288,1558,turn my hearing aid volume off
Cmd.VolumeMute,Help_Volume,2,0.1835458170927689,1560,mute the hearing aids
Help_Home,Help_ThriveScore,2,0.2238539311556762,6796,what can you help me with
Help_Home,Help_ThriveScore,2,0.1778118249395508,8266,what does each button do
Help_Home,Help_Transcribe,2,0.2137569504739095,595,where is the homepage
Help_Home,Help_Transcribe,2,0.2800032055969511,603,what's on the homepage
Cmd.VolumeUnmute,Help_Pairing,2,0.1385600549905543,640,unmute the hearing aids
Cmd.VolumeUnmute,Help_Pairing,2,0.1362629493495305,641,unmute the aids
Help_SelfCheck,Help_Accessories,2,0.4815283422320335,7661,how do i make sure my aids are okay
Help_SelfCheck,Help_Accessories,2,0.3782681361174067,7666,how do i diagnose a problem with my aids
Help_SelfCheck,Help_InsertDevice,2,0.6185014228351248,528,where can i see if my hearing aid is working?
Help_SelfCheck,Help_InsertDevice,2,0.4793928690843991,559,should my hearing aids get all check marks in self-check?
Help_SelfCheck,Help_Tinnitus,2,0.4722425876927427,6102,why does my right ear cut keep cutting off
Help_SelfCheck,Help_Tinnitus,2,0.3049045032874969,6124,what's wrong with my right hearing aid
Cmd.BatteryLevel,Cmd.ActivityStand,2,0.2781154605976623,1462,battery remaining
Cmd.BatteryLevel,Cmd.ActivityStand,2,0.2472078650411017,8333,battery good enough for the evening
Cmd.BatteryLevel,Cmd.FindMyPhone,2,0.2456383325735051,6591,battery check please
Cmd.BatteryLevel,Cmd.FindMyPhone,2,0.3898266624991069,8151,i'm running low aren't i
Cmd.BatteryLevel,Cmd.StreamingStart,2,0.2276193820235134,1470,is it time to charge my hearing aids
Cmd.BatteryLevel,Cmd.StreamingStart,2,0.1471754920519722,8243,charge status
Help_RemoteProgramming,Help_CleanCare,2,0.4429515147327108,1053,how do i send a note to my doctor
Help_RemoteProgramming,Help_CleanCare,2,0.5558060485106977,1110,how do i send a note to my hearing doctor
Help_DeviceSettings,Cmd.FindMyPhone,2,0.2937374993817208,1205,what is data log
Help_DeviceSettings,Cmd.FindMyPhone,2,0.4763007488049423,1218,where are my preferences?
Help_DeviceSettings,Cmd.VolumeDecrease,2,0.2504452370846652,1201,what is comfort boost?
Help_DeviceSettings,Cmd.VolumeDecrease,2,0.2573618091808356,7718,my audio quality has gone downhill
Help_DeviceSettings,Help_ChangingMemories,2,0.8035020527447634,1186,how do i switch to a different memory when streaming
Help_DeviceSettings,Help_ChangingMemories,2,0.5816401533852883,1190,how do i automatically change to a different memory for phone calls
