text,intent,source
can set remind her for tomorrow morning,reminders.add,F5_stt:homophone+drop_function_word
please i cannot find my other herring,Help_FindMyHearingAids,F5_stt:truncate_tail+homophone
um when should i start a manual alert,Help_FallAlert,F5_stt:truncate_tail+filler
please help withwhite noise adjustment on hearing aid,Help_Tinnitus,F5_stt:merge_boundary+drop_function_word
pleasechange quiet memory,Cmd.MemoryChange,F5_stt:merge_boundary+drop_function_word
uh mycalorie burn please,Cmd.ActivityCalories,F5_stt:merge_boundary+filler
um changeprogram to personal,Cmd.MemoryChange,F5_stt:merge_boundary+filler
set office memery,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
please switch mammary to tinnitu,Cmd.MemoryChange,F5_stt:drop_plural+homophone
um remember towash the car,reminders.add,F5_stt:merge_boundary+filler
find myaid,Help_FindMyHearingAids,F5_stt:merge_boundary+drop_plural
can you set programme to,Cmd.MemoryChange,F5_stt:homophone+truncate_tail
what isthi app for,Help_Home,F5_stt:merge_boundary+drop_plural
please set settingnumber four,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
pleasepair left 8,Help_Pairing,F5_stt:homophone+merge_boundary
how do i change the nameof the tv,Help_Accessories,F5_stt:truncate_tail+merge_boundary
uh guide me on edg mode,Help_EdgeMode,F5_stt:homophone+filler
uh whereis my mobile,Cmd.FindMyPhone,F5_stt:merge_boundary+filler
um how do i make my hearing aid,Help_Volume,F5_stt:truncate_tail+filler
yoube more specific,Default Fallback Intent,F5_stt:merge_boundary+drop_function_word
uh setto kitchen memory,Cmd.MemoryChange,F5_stt:filler+merge_boundary
er can music setting,Cmd.MemoryChange,F5_stt:filler+drop_function_word
er please change telephone program,Cmd.MemoryChange,F5_stt:filler+drop_function_word
uh wherewould i cancel a fall alert,Help_FallAlert,F5_stt:merge_boundary+filler
uh locatemy wife,Default Fallback Intent,F5_stt:merge_boundary+filler
uh turnthe sound on,Cmd.VolumeUnmute,F5_stt:merge_boundary+filler
silence aides entirely,Cmd.VolumeMute,F5_stt:homophone+drop_function_word
what the modelof my hearing aid,Help_DeviceSettings,F5_stt:drop_function_word+merge_boundary
er can you send a,Cmd.SendMessage,F5_stt:filler+truncate_tail
um please alter metal plate myrtle beach storm,Default Fallback Intent,F5_stt:drop_plural+filler
set train programme,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
detect androidphone,Cmd.FindMyPhone,F5_stt:drop_function_word+merge_boundary
er what is firmware version of my hearing aid,Help_DeviceSettings,F5_stt:filler+drop_function_word
not screaming loudenough,Default Fallback Intent,F5_stt:merge_boundary+drop_function_word
please switchto auditorium programme,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
can you setto television pro gram,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
view heart ratedata,Help_HeartRate,F5_stt:merge_boundary+drop_function_word
uh where do i manage reminders,Help_Reminder,F5_stt:filler+drop_function_word
uh i need to unpair myhearing aids from my phone,Help_Pairing,F5_stt:merge_boundary+filler
uh can you locatemy wife,Default Fallback Intent,F5_stt:merge_boundary+filler
er turn on herring aids,Cmd.VolumeUnmute,F5_stt:homophone+filler
canyou set mammary to restaurant,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
how do i know where aid,Help_FindMyHearingAids,F5_stt:drop_function_word+truncate_tail
er log mywalk,Cmd.ActivityWalk,F5_stt:merge_boundary+filler
uh switch program personal,Cmd.MemoryChange,F5_stt:drop_function_word+filler
my hearin aids use intelligent voice,Help_IntelliVoice,F5_stt:drop_function_word+homophone
pump ep volume,Cmd.VolumeIncrease,F5_stt:homophone+drop_function_word
drop brother amessage,Cmd.SendMessage,F5_stt:merge_boundary+drop_function_word
er change pro gram to pub,Cmd.MemoryChange,F5_stt:homophone+filler
er canyou theater setting,Cmd.MemoryChange,F5_stt:filler+merge_boundary
please turn upthe volume in my right hearing,Cmd.VolumeIncrease,F5_stt:truncate_tail+merge_boundary
can you volumeoff left 8,Cmd.VolumeMute,F5_stt:merge_boundary+homophone
howdoes translated work,Help_Translate,F5_stt:homophone+merge_boundary
how many caloriesdid i burn,Cmd.ActivityStand,F5_stt:truncate_tail+merge_boundary
um appversion,Help_AppSettings,F5_stt:filler+merge_boundary
um i want switch memory,Cmd.MemoryChange,F5_stt:drop_function_word+filler
uh how do i perform a,Help_IntelliVoice,F5_stt:truncate_tail+filler
uh how do you calculate theipro score,Help_ThriveScore,F5_stt:merge_boundary+filler
uh please where's myiphone,Cmd.FindMyPhone,F5_stt:merge_boundary+filler
how do ichange the cross balance on the receiver,Help_WiCROS,F5_stt:merge_boundary+homophone
uh how do fall notifications,Help_FallAlert,F5_stt:filler+truncate_tail
er i cannot remember where my left hearing 8 is,Help_FindMyHearingAids,F5_stt:filler+homophone
um can youworship setting,Cmd.MemoryChange,F5_stt:merge_boundary+filler
um why is not my herring aid charging,Help_Battery,F5_stt:homophone+filler
er let me send a messege,Cmd.SendMessage,F5_stt:filler+homophone
er mute pro gram,Cmd.MemoryChange,F5_stt:filler+homophone
um whatis heart rate recovery,Help_HeartRateRecovery,F5_stt:filler+merge_boundary
please set programme topersonal,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
uh set memoryto car,Cmd.MemoryChange,F5_stt:merge_boundary+filler
how do i clean hearing 8,Help_CleanCare,F5_stt:drop_function_word+homophone
i change the name of the tv,Help_Accessories,F5_stt:truncate_tail+drop_function_word
um help me send a messege,Cmd.SendMessage,F5_stt:homophone+filler
uh you step calories,Cmd.ActivityStep,F5_stt:filler+drop_function_word
uh switch to officeprogram,Cmd.MemoryChange,F5_stt:merge_boundary+filler
um please raichucomputer programming suite on binary search,Default Fallback Intent,F5_stt:filler+merge_boundary
um where intelligent voice,Help_IntelliVoice,F5_stt:filler+drop_function_word
er please un mute my hearing aids,Cmd.VolumeUnmute,F5_stt:homophone+filler
uh connect left hearing aid,Help_Pairing,F5_stt:filler+drop_function_word
um can you on a good,Default Fallback Intent,F5_stt:filler+truncate_tail
you seta reminder to exercise today,reminders.add,F5_stt:drop_function_word+merge_boundary
um hearing aid will not stay in it keeps coming out,Help_InsertDevice,F5_stt:filler+drop_function_word
change pro gram tonumber three,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
er please set an alarm for 8 a,reminders.add,F5_stt:filler+truncate_tail
uh change to everyday memery,Cmd.MemoryChange,F5_stt:filler+homophone
uh remind meon,reminders.add,F5_stt:filler+merge_boundary
thank for child when i was a little girl with a grandfather who taught me the heart of my face,Default Fallback Intent,F5_stt:drop_plural+drop_function_word
uh can change memory to golf,Cmd.MemoryChange,F5_stt:drop_function_word+filler
what will myaid do when i have,Help_FallAlert,F5_stt:merge_boundary+truncate_tail
i am in big echoeyroom now,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
er how does fallalert work,Help_FallAlert,F5_stt:merge_boundary+filler
howmany mile have i biked,Cmd.ActivityCycle,F5_stt:merge_boundary+drop_plural
uh please sendmessage,Cmd.SendMessage,F5_stt:merge_boundary+filler
um doi put the earmold in first,Help_InsertDevice,F5_stt:filler+merge_boundary
ummy telephone my,Default Fallback Intent,F5_stt:filler+merge_boundary
er please setup reminder to take medicine at 1 p,reminders.add,F5_stt:filler+truncate_tail
uh where do i see heart rate trends,Help_HeartRate,F5_stt:filler+drop_function_word
direct the audio to hearin devices,Cmd.StreamingStart,F5_stt:drop_function_word+homophone
remind me refill myprescription tomorrow afternoon,reminders.add,F5_stt:drop_function_word+merge_boundary
there is aproblem with my herring aids,Help_SelfCheck,F5_stt:homophone+merge_boundary
er switch tomusic program,Cmd.MemoryChange,F5_stt:merge_boundary+filler
what happens if 8s get wet,Help_CleanCare,F5_stt:drop_function_word+homophone
change programme to four,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
uh on mute everything,Cmd.VolumeUnmute,F5_stt:filler+homophone
how do i switch from the advancedapp to the basic,Help_AppSettings,F5_stt:truncate_tail+merge_boundary
i lost the connection my herring aids,Help_Pairing,F5_stt:drop_function_word+homophone
can i use clip on,Help_Accessories,F5_stt:drop_function_word+truncate_tail
record a messege for a,Cmd.SendMessage,F5_stt:homophone+truncate_tail
aid keeps falling out how do i fit,Help_InsertDevice,F5_stt:truncate_tail+drop_function_word
ineed add a reminder,reminders.add,F5_stt:drop_function_word+merge_boundary
um can you detecttelephone,Cmd.FindMyPhone,F5_stt:merge_boundary+filler
er how doi get remote support,Help_HearingCareAnywhereConnect,F5_stt:filler+merge_boundary
um please i misplaced left aid,Help_FindMyHearingAids,F5_stt:filler+drop_function_word
can you alex good manasseh okay i will see you back at the desk ep,Default Fallback Intent,F5_stt:truncate_tail+homophone
whereis other aid,Help_FindMyHearingAids,F5_stt:drop_function_word+merge_boundary
uh pleaseswitch program to one,Cmd.MemoryChange,F5_stt:merge_boundary+filler
um seto,Default Fallback Intent,F5_stt:filler
how do i adjust the volumn on hearing aid,Help_Volume,F5_stt:drop_function_word+homophone
can youswitch to theater,Cmd.MemoryChange,F5_stt:truncate_tail+merge_boundary
er where do ifind transcription,Help_Transcribe,F5_stt:merge_boundary+filler
um start translating what theysay,Cmd.TranslationStart,F5_stt:filler+merge_boundary
howdo i connect my hearing aids to car's bluetooth,Help_Pairing,F5_stt:drop_function_word+merge_boundary
er please i lost my hearing 8,Help_FindMyHearingAids,F5_stt:homophone+filler
er pick a bettermode for this place,Cmd.MemoryChange,F5_stt:filler+merge_boundary
uh please listen to microphone,Cmd.StreamingStart,F5_stt:drop_function_word+filler
can you remind me buy movie ticket for friday evening,reminders.add,F5_stt:drop_function_word+drop_plural
er set car program,Cmd.MemoryChange,F5_stt:drop_function_word+filler
er i am in a loud cafeteria,Cmd.MemoryChange,F5_stt:truncate_tail+filler
is it ok to pushthe hearing aid in,Help_InsertDevice,F5_stt:merge_boundary+truncate_tail
um too many things back,Default Fallback Intent,F5_stt:filler+truncate_tail
please where' thecurrent,Default Fallback Intent,F5_stt:drop_plural+merge_boundary
uh set to meeting memory,Cmd.MemoryChange,F5_stt:drop_function_word+filler
you switch memery to everyday,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
help with whitenoise adjustment,Help_Tinnitus,F5_stt:drop_plural+merge_boundary
uh can you switch to mask,Cmd.MemoryChange,F5_stt:truncate_tail+filler
how do i set up auto,Help_DeviceSettings,F5_stt:homophone+truncate_tail
switch setting to number,Cmd.MemoryChange,F5_stt:truncate_tail+drop_function_word
uh loadmy normal configuration,Cmd.MemoryChange,F5_stt:merge_boundary+filler
you set to quiet mammary,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
er can you setprogram to mask,Cmd.MemoryChange,F5_stt:merge_boundary+filler
er howdoes this work,Help_Home,F5_stt:filler+merge_boundary
guide meon the cross feature,Help_WiCROS,F5_stt:merge_boundary+homophone
how do i search for hearing 8,Help_FindMyHearingAids,F5_stt:homophone+drop_function_word
um how do i save favorite program,Help_MemoryOptions,F5_stt:drop_function_word+filler
um changeto train,Cmd.MemoryChange,F5_stt:filler+merge_boundary
er what can i ask thrived assistant,Help_VoiceAssistant,F5_stt:homophone+filler
uh take a look at a,Default Fallback Intent,F5_stt:filler+truncate_tail
how do i adjust the volume on hearing,Help_Volume,F5_stt:drop_function_word+truncate_tail
help mewith transcribe,Help_Transcribe,F5_stt:merge_boundary+drop_function_word
whereare new settings,Help_RemoteProgramming,F5_stt:drop_function_word+merge_boundary
um i was down 17 grand earlier,Default Fallback Intent,F5_stt:filler+truncate_tail
er help with volume feature,Help_Volume,F5_stt:filler+drop_function_word
can you setto music programme,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
er is tinnitu in the app,Help_Tinnitus,F5_stt:drop_plural+filler
can you set tinitis memory,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
uh canyou take me to quick start,Help_WhatsNew,F5_stt:filler+merge_boundary
uh bring audio back,Cmd.VolumeUnmute,F5_stt:drop_function_word+filler
please remind me to clean hearing aides,reminders.add,F5_stt:truncate_tail+homophone
um how do i set translation language,Help_Translate,F5_stt:filler+drop_function_word
uh restaurant programme,Cmd.MemoryChange,F5_stt:filler+homophone
setmammary to number four,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
you unmute my hearing aides,Cmd.VolumeUnmute,F5_stt:drop_function_word+homophone
er can you scream tv,Cmd.StreamingStart,F5_stt:homophone+filler
change mammary to outdoor,Cmd.MemoryChange,F5_stt:homophone+drop_plural
uh locate telephone,Cmd.FindMyPhone,F5_stt:filler
uh please set memory to number,Cmd.MemoryChange,F5_stt:filler+truncate_tail
um go torestaurant,Cmd.MemoryChange,F5_stt:merge_boundary+filler
uh where can i change app sittings,Help_AppSettings,F5_stt:homophone+filler
um please changeto kitchen,Cmd.MemoryChange,F5_stt:merge_boundary+filler
er how doi backup the data in my aid,Help_HearingCareAnywhereConnect,F5_stt:merge_boundary+filler
can you switch program number,Cmd.MemoryChange,F5_stt:drop_function_word+truncate_tail
please set auditorium pro gram,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
uh can start translation,Cmd.TranslationStart,F5_stt:filler+drop_function_word
uh show me standing history,Cmd.ActivityStand,F5_stt:filler+drop_function_word
uh how willi know when the professional adjusted the aid,Help_RemoteProgramming,F5_stt:merge_boundary+filler
howto set ep hearshare,Help_HearShare,F5_stt:merge_boundary+homophone
why cannot iget 200 point with the ipro score,Help_ThriveScore,F5_stt:drop_plural+merge_boundary
er where is help forintellivoice,Help_IntelliVoice,F5_stt:merge_boundary+filler
um remember totake medication today at 5 p m,reminders.add,F5_stt:merge_boundary+filler
er can you i want tocreate a new memory,Help_MemoryOptions,F5_stt:merge_boundary+filler
uh howdo i stop streaming from the accessory,Help_Accessories,F5_stt:merge_boundary+filler
uh how do i change the speechfocus,Help_Customize,F5_stt:merge_boundary+filler
can reminder to play with my cat everyday at 7 p,reminders.add,F5_stt:drop_function_word+truncate_tail
uh note doun my walk,Cmd.ActivityWalk,F5_stt:filler+homophone
uh canyou heart rate user guide,Help_HeartRate,F5_stt:merge_boundary+filler
um help meunderstand volume per side,Help_Volume,F5_stt:filler+merge_boundary
i needto reach out someone,Cmd.SendMessage,F5_stt:merge_boundary+drop_function_word
er please make a reminda,reminders.add,F5_stt:homophone+filler
uh change to telephoneprogram,Cmd.MemoryChange,F5_stt:merge_boundary+filler
uh lower hearing dow,Cmd.VolumeDecrease,F5_stt:homophone+filler
um find foam,Cmd.FindMyPhone,F5_stt:homophone+filler
how do i tern up the loudness on hearing aids,Help_Volume,F5_stt:drop_function_word+homophone
can you memerythree,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
can i use siriwith my aides,Help_VoiceAssistant,F5_stt:merge_boundary+homophone
er please switch memoryto office,Cmd.MemoryChange,F5_stt:filler+merge_boundary
addnew reminder,reminders.add,F5_stt:drop_function_word+merge_boundary
how do i adjust cros,Help_WiCROS,F5_stt:truncate_tail+drop_function_word
um explain realtime translation,Help_Translate,F5_stt:filler+merge_boundary
howdo i find my right hearing,Help_FindMyHearingAids,F5_stt:truncate_tail+merge_boundary
how do i disable double tap on hearing,Help_DeviceSettings,F5_stt:truncate_tail+drop_function_word
what health infodoes the app,Help_Health,F5_stt:truncate_tail+merge_boundary
um how do i use google assistant with my aides,Help_VoiceAssistant,F5_stt:filler+homophone
usethe setting for outdoor,Cmd.MemoryChange,F5_stt:drop_plural+merge_boundary
er it is too loud turn down,Cmd.VolumeDecrease,F5_stt:filler+drop_function_word
can you switchto theater programme,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
repair the audio on hearing 8s,Help_DeviceSettings,F5_stt:homophone+drop_function_word
er make reminda,reminders.add,F5_stt:filler+homophone
um can i use thrive to set,Help_Reminder,F5_stt:filler+truncate_tail
compose massage to my coworker,Cmd.SendMessage,F5_stt:homophone+drop_function_word
um you drop the volume by 50,Cmd.VolumeDecrease,F5_stt:filler+drop_function_word
send the television audio my aides,Cmd.StreamingStart,F5_stt:drop_function_word+homophone
where can i find videos for the hearing aide for instruction,Default Fallback Intent,F5_stt:drop_plural+homophone
how can i use my voice to talk,Help_VoiceAssistant,F5_stt:truncate_tail+drop_function_word
can i don t hear a difference when i change my balancecontrol,Help_WiCROS,F5_stt:drop_function_word+merge_boundary
um where do i find my pulse reading,Help_HeartRate,F5_stt:drop_plural+filler
uh how do i use my hearing aids with an,Help_Accessories,F5_stt:truncate_tail+filler
um how doi stop my phone ringing in my,Default Fallback Intent,F5_stt:merge_boundary+filler
um canyou search iphone,Cmd.FindMyPhone,F5_stt:merge_boundary+filler
can you i can tget my hearing 8 on,Help_InsertDevice,F5_stt:homophone+merge_boundary
um would send a message,Cmd.SendMessage,F5_stt:filler+drop_function_word
er can switch to everyday memory,Cmd.MemoryChange,F5_stt:drop_function_word+filler
help with tinnitusvolume adjustment on my hearing,Help_Tinnitus,F5_stt:truncate_tail+merge_boundary
set memery work,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
uh turn volumeto normal,Cmd.VolumeUnmute,F5_stt:filler+merge_boundary
theapplication of sound,Default Fallback Intent,F5_stt:merge_boundary+drop_function_word
uh can you i need an adjustment to my hearin aids,Help_RemoteProgramming,F5_stt:homophone+filler
um remember to take medicine next thursday at4 p m,reminders.add,F5_stt:merge_boundary+filler
help with my hearingaid sound setting,Help_DeviceSettings,F5_stt:drop_plural+merge_boundary
please there is a problem with right hearing aide,Help_SelfCheck,F5_stt:homophone+drop_function_word
um can you i cannot find left hearing aid,Help_FindMyHearingAids,F5_stt:filler+drop_function_word
um can you switch to,Cmd.MemoryChange,F5_stt:filler+truncate_tail
what are some of my options for,Help_MemoryOptions,F5_stt:homophone+truncate_tail
uh the constant ringing maddening,Help_Tinnitus,F5_stt:filler+drop_function_word
er how farhave i walked,Cmd.ActivityWalk,F5_stt:filler+merge_boundary
burned calorie today,Cmd.ActivityCalories,F5_stt:drop_plural+drop_function_word
show app capabilitieswithout hearing aides,Help_DemoMode,F5_stt:merge_boundary+homophone
um is my battery about to run,Cmd.BatteryLevel,F5_stt:truncate_tail+filler
er howdo i share what i hear,Help_HearShare,F5_stt:merge_boundary+filler
how do i customize my left hearin,Help_Customize,F5_stt:truncate_tail+homophone
uh you turn my left hearing aid down,Cmd.VolumeDecrease,F5_stt:filler+drop_function_word
uh can a friend listen alongwith me,Help_HearShare,F5_stt:merge_boundary+filler
uh quiet hearing aids,Cmd.VolumeDecrease,F5_stt:filler+drop_function_word
my other aidis missing,Help_FindMyHearingAids,F5_stt:merge_boundary+drop_function_word
connectto my hearing care,Help_HearingCareAnywhereConnect,F5_stt:truncate_tail+merge_boundary
er can switch to kitchen,Cmd.MemoryChange,F5_stt:drop_function_word+filler
er setthe reminder,reminders.add,F5_stt:merge_boundary+filler
uh i need you to remind me something,reminders.add,F5_stt:filler+homophone
um explainconnecting for remote support,Help_HearingCareAnywhereConnect,F5_stt:merge_boundary+filler
er i cannot remember where my hearing aids,Help_FindMyHearingAids,F5_stt:filler+truncate_tail
um did i hit myaerobics target,Cmd.ActivityAerobics,F5_stt:filler+merge_boundary
uh set to everyday memery,Cmd.MemoryChange,F5_stt:filler+homophone
where would i intercept fallalert message,Help_FallAlert,F5_stt:drop_function_word+merge_boundary
change memery number two,Cmd.MemoryChange,F5_stt:drop_function_word+homophone
uh does it catch fall,Help_FallAlert,F5_stt:filler+drop_function_word
uh how will i know when the professional adjusted thehearing aid,Help_RemoteProgramming,F5_stt:filler+merge_boundary
tern on this ismy life,Default Fallback Intent,F5_stt:homophone+merge_boundary
right hearin aiddoes not work,Help_SelfCheck,F5_stt:merge_boundary+homophone
uh how do i turn my hearing a,Default Fallback Intent,F5_stt:filler+truncate_tail
er do i need to recharge,Cmd.BatteryLevel,F5_stt:truncate_tail+filler
er does the partner mic stream to my hearing aides,Help_Accessories,F5_stt:homophone+filler
what will i hear when an alert,Help_FallAlert,F5_stt:truncate_tail+drop_function_word
er can youset to golf program,Cmd.MemoryChange,F5_stt:merge_boundary+filler
um how would i know if an alert wascanceled,Help_FallAlert,F5_stt:filler+merge_boundary
erplease set to school program,Cmd.MemoryChange,F5_stt:filler+merge_boundary
uh can should i tell him how i feel,Default Fallback Intent,F5_stt:drop_function_word+filler
can you remind meof blood brothers,reminders.add,F5_stt:merge_boundary+homophone
er please locate bowling alley nearby,Default Fallback Intent,F5_stt:drop_function_word+filler
uh i would like a reminda,reminders.add,F5_stt:filler+homophone
uh can you set reminder to drink water at 9 p m every,reminders.add,F5_stt:filler+truncate_tail
um please make my hearin aids silent,Cmd.VolumeMute,F5_stt:filler+homophone
um how do i see all reminders,Help_Reminder,F5_stt:filler+drop_function_word
now its making noise,Default Fallback Intent,F5_stt:drop_plural+drop_function_word
please let mehear the remote,Cmd.StreamingStart,F5_stt:truncate_tail+merge_boundary
um david soul alert,Default Fallback Intent,F5_stt:drop_function_word+filler
howdo i activate hedge mode,Help_EdgeMode,F5_stt:homophone+merge_boundary
how would i cancel analert message,Help_FallAlert,F5_stt:merge_boundary+truncate_tail
can set to auditorium mammary,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
heart raterecovery user guide,Help_HeartRateRecovery,F5_stt:merge_boundary+drop_function_word
uh i am outdoor now,Cmd.MemoryChange,F5_stt:filler+drop_plural
the tv too quiet for,Cmd.VolumeIncrease,F5_stt:truncate_tail+drop_function_word
hearin aid audiostream,Cmd.StreamingStart,F5_stt:merge_boundary+homophone
uh can you change to mute,Cmd.MemoryChange,F5_stt:truncate_tail+filler
er connectright aid,Help_Pairing,F5_stt:merge_boundary+filler
please remind me to go running everywednesday at 7 a,reminders.add,F5_stt:truncate_tail+merge_boundary
uh how do i set my own sound,Help_Customize,F5_stt:filler+truncate_tail
please change toauditorium programme,Cmd.MemoryChange,F5_stt:merge_boundary+homophone
uh what thrive transcribe,Help_Transcribe,F5_stt:drop_function_word+filler
how do i change to another memory on 8,Help_ChangingMemories,F5_stt:drop_function_word+homophone
uh i want to reachsomeone,Cmd.SendMessage,F5_stt:merge_boundary+filler
er can you switch to programme number two,Cmd.MemoryChange,F5_stt:homophone+filler
i will see then youhelp me,Default Fallback Intent,F5_stt:drop_function_word+merge_boundary
can you make me,reminders.add,F5_stt:truncate_tail+drop_function_word
er please not soloud,Cmd.VolumeDecrease,F5_stt:filler+merge_boundary
um translate their speech intoenglish,Cmd.TranslationStart,F5_stt:merge_boundary+filler
er remind me to drink water later today at 5 p m,reminders.add,F5_stt:homophone+filler
change programme totrain,Cmd.MemoryChange,F5_stt:homophone+merge_boundary
ercar program,Cmd.MemoryChange,F5_stt:filler+merge_boundary
can you help with tenitus masker adjustment in my aids,Help_Tinnitus,F5_stt:drop_plural+homophone
uh you set setting to two,Cmd.MemoryChange,F5_stt:drop_function_word+filler
er please i wish i could wake,Default Fallback Intent,F5_stt:truncate_tail+filler
er activate screaming,Cmd.StreamingStart,F5_stt:filler+homophone
uh mast memory,Cmd.MemoryChange,F5_stt:homophone+filler
uh what does kindscore mean,Help_ThriveScore,F5_stt:merge_boundary+filler
um take break and come back,Default Fallback Intent,F5_stt:filler+drop_function_word
er please create a reminda to take medicine today at 8 p m,reminders.add,F5_stt:filler+homophone
i amgoing for a,Cmd.ActivityWalk,F5_stt:truncate_tail+merge_boundary
can you pare rightaid,Help_Pairing,F5_stt:homophone+merge_boundary
can you should hearing aids getall check marks in self check,Help_SelfCheck,F5_stt:drop_function_word+merge_boundary
uh how muchbattery do i have left,Cmd.BatteryLevel,F5_stt:merge_boundary+filler
pleaseremind about running everyday at 6 a,reminders.add,F5_stt:truncate_tail+merge_boundary
help withbattery question,Help_Battery,F5_stt:drop_plural+merge_boundary
um play lastmessage,Cmd.ListenMessage,F5_stt:merge_boundary+filler
um howto self check,Help_SelfCheck,F5_stt:merge_boundary+filler
er set pro gram to theater,Cmd.MemoryChange,F5_stt:homophone+filler
um switch to telephone,Cmd.MemoryChange,F5_stt:drop_function_word+filler
um i am about toexercise,Cmd.ActivityExercise,F5_stt:merge_boundary+filler
what about impact of mining the materials for those batterie,Default Fallback Intent,F5_stt:drop_plural+drop_function_word
er what my calorie burn today,Cmd.ActivityCalories,F5_stt:filler+drop_function_word
setprogram quiet,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
uh get message to my daughter,Cmd.SendMessage,F5_stt:filler+drop_function_word
uh helpfor transcribe,Help_Transcribe,F5_stt:merge_boundary+filler
um activate my office pro gram,Cmd.MemoryChange,F5_stt:homophone+filler
where can iview heart rate,Help_HeartRateRecovery,F5_stt:merge_boundary+truncate_tail
er what intellivoice,Help_IntelliVoice,F5_stt:filler+drop_function_word
um set a reminda for me please,reminders.add,F5_stt:filler+homophone
er can you change mammary to telephone,Cmd.MemoryChange,F5_stt:homophone+filler
reduce thesund,Cmd.VolumeDecrease,F5_stt:homophone+merge_boundary
uh switch program,Cmd.MemoryChange,F5_stt:drop_plural+filler
setprogram gym,Cmd.MemoryChange,F5_stt:drop_function_word+merge_boundary
um share hearing aid audio with someone,Help_HearShare,F5_stt:drop_function_word+filler
uh please switch to office mammary,Cmd.MemoryChange,F5_stt:filler+homophone
um teach me how to usethis,Help_Home,F5_stt:filler+merge_boundary
youset a reminder,reminders.add,F5_stt:drop_function_word+merge_boundary
uh it sound low,Cmd.VolumeIncrease,F5_stt:drop_plural+filler
is the hearing aide connected to the,Help_Pairing,F5_stt:truncate_tail+homophone
ercan you which version of the app do i have,Help_AppSettings,F5_stt:filler+merge_boundary
uh you new amsterdam,Default Fallback Intent,F5_stt:filler+drop_function_word
uh what can i do with the advanced,Help_AppSettings,F5_stt:truncate_tail+filler
how much life left in the batter e,Cmd.BatteryLevel,F5_stt:drop_function_word+homophone
um i am settling in to watch a,Cmd.MemoryChange,F5_stt:truncate_tail+filler
um thetv is too loud,Cmd.VolumeDecrease,F5_stt:merge_boundary+filler
you as far as far as cleaning ep over there i went pretty,Default Fallback Intent,F5_stt:homophone+drop_function_word
guideme on using translated,Help_Translate,F5_stt:merge_boundary+homophone
um can show me my running goal,Cmd.ActivityRun,F5_stt:filler+drop_function_word
re mind me to wash my,reminders.add,F5_stt:homophone+truncate_tail
uh am i close my aerobics goal,Cmd.ActivityAerobics,F5_stt:drop_function_word+filler
um show me my walkinghistory,Cmd.ActivityWalk,F5_stt:merge_boundary+filler
switch programme speech,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
how does masque mode help with face,Help_MaskMode,F5_stt:truncate_tail+homophone
er self check help,Help_SelfCheck,F5_stt:filler+drop_function_word
please remind me buy bread at 11 a m,reminders.add,F5_stt:truncate_tail+drop_function_word
howlong have i been,Cmd.ActivityCycle,F5_stt:truncate_tail+merge_boundary
er put my herring back on,Cmd.VolumeUnmute,F5_stt:homophone+filler
can you remind me aboutthe teacher meeting on,reminders.add,F5_stt:merge_boundary+truncate_tail
um starttranslation for german,Cmd.TranslationStart,F5_stt:merge_boundary+filler
er set programme to crowd,Cmd.MemoryChange,F5_stt:homophone+filler
er what does intelligent voicedo,Help_IntelliVoice,F5_stt:filler+merge_boundary
switch noise memery,Cmd.MemoryChange,F5_stt:homophone+drop_function_word
you he'son stomach,Default Fallback Intent,F5_stt:drop_function_word+merge_boundary
sharemy audio with loved one,Help_HearShare,F5_stt:merge_boundary+drop_function_word
turn dow the loudness on my aids,Cmd.VolumeDecrease,F5_stt:homophone+drop_function_word
er what does the hearing aid look like when it is in ear,Help_InsertDevice,F5_stt:filler+drop_function_word
um how muchpower is left,Cmd.BatteryLevel,F5_stt:merge_boundary+filler
how doesmasque mode work,Help_MaskMode,F5_stt:homophone+merge_boundary
leave a voicemassage,Cmd.SendMessage,F5_stt:homophone+merge_boundary
er how do i adjust my noise masker on the hearing,Help_Tinnitus,F5_stt:filler+truncate_tail
um i don t hear difference when i change my balance control,Help_WiCROS,F5_stt:filler+drop_function_word
er log my trainingsession,Cmd.ActivityExercise,F5_stt:merge_boundary+filler
