text,intent,source
could you schedule a reminder to charge my phone when i get home,reminders.task.create,fine_tuned_test_predictions.csv
remember to turn off my phone everyday at 11 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
can you please add a reminder to do my exercises this weekend,reminders.task.create,fine_tuned_test_predictions.csv
remind me to run at 2 p.m. on halloween,reminders.task.create,fine_tuned_test_predictions.csv
i'd like to set a reminder,reminders.task.create,fine_tuned_test_predictions.csv
please set reminder for tomorrow morning,reminders.task.create,fine_tuned_test_predictions.csv
remember to take medication today at 5 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to take my pills in 15 minutes,reminders.task.create,fine_tuned_test_predictions.csv
please remind me tomorrow to call,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to pick up prescription today at 5 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
please remind me to boil water every morning by 7 a.m.,reminders.task.create,fine_tuned_test_predictions.csv
please schedule a reminder to pick up groceries on friday,reminders.task.create,fine_tuned_test_predictions.csv
create a reminder to walk the dog in a couple of hours,reminders.task.create,fine_tuned_test_predictions.csv
remind me to exercise tonight,reminders.task.create,fine_tuned_test_predictions.csv
please schedule a reminder to pick up groceries next monday,reminders.task.create,fine_tuned_test_predictions.csv
can you add a reminder to check in with my nurse at 9am,reminders.task.create,fine_tuned_test_predictions.csv
please remember to take medicine,reminders.task.create,fine_tuned_test_predictions.csv
i need to go to airport tomorow,reminders.task.create,v4_typo_stt
can you set a reminder to pick up prescription today at 5 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
make a reminder to pay rent tomorrow afternoon,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me of an appointment,reminders.task.create,fine_tuned_test_predictions.csv
please remind me to do homework on november 11 at 7 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
need to set a reminder,reminders.task.create,fine_tuned_test_predictions.csv
can you please add a reminder to pick up groceries before i leave,reminders.task.create,fine_tuned_test_predictions.csv
please remind me to go running at 6 a.m.,reminders.task.create,fine_tuned_test_predictions.csv
could you please set a reminder for at 5pm to do the laundry,reminders.task.create,fine_tuned_test_predictions.csv
can you set a reminder to drink water today,reminders.task.create,fine_tuned_test_predictions.csv
can you please create a reminder for in 20 minutes to take my medication,reminders.task.create,fine_tuned_test_predictions.csv
can you new reminder about fitness,reminders.task.create,fine_tuned_test_predictions.csv
can you please create a reminder to join the meeting at 9am,reminders.task.create,fine_tuned_test_predictions.csv
can you set a reminder for in an hour to charge my hearing aids,reminders.task.create,fine_tuned_test_predictions.csv
add a reminder,reminders.task.create,v4_short_commands
could you create a reminder for at noon to clean the house,reminders.task.create,fine_tuned_test_predictions.csv
can you set a reminder to eat breakfast in 20 minutes,reminders.task.create,fine_tuned_test_predictions.csv
help me remember to call grandma this evening,reminders.task.create,fine_tuned_test_predictions.csv
please make a reminder to go to my dentist appointment next week,reminders.task.create,fine_tuned_test_predictions.csv
schedule reminder,reminders.task.create,fine_tuned_test_predictions.csv
can you please create a reminder to call my daughter next week,reminders.task.create,fine_tuned_test_predictions.csv
please create a reminder for tomorrow afternoon to eat breakfast,reminders.task.create,fine_tuned_test_predictions.csv
remind me to pick up my prescription saturday at 5 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
please add a reminder to call my sister every night,reminders.task.create,fine_tuned_test_predictions.csv
can you please remind me to go to the gym in 10 minutes,reminders.task.create,fine_tuned_test_predictions.csv
can you please set a reminder to drink water next monday,reminders.task.create,fine_tuned_test_predictions.csv
could you create a reminder to read a book before i leave,reminders.task.create,fine_tuned_test_predictions.csv
could you please remind me to go to my doctor's appointment in 20 minutes,reminders.task.create,fine_tuned_test_predictions.csv
can you remember to wake up at 6 a.m.,reminders.task.create,fine_tuned_test_predictions.csv
make sure i remember tomorrow,reminders.task.create,fine_tuned_test_predictions.csv
could you make a reminder to take a walk this weekend,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to take medicine next thursday at 4 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
would you remind me to water the plants tonight,reminders.task.create,fine_tuned_test_predictions.csv
can you please schedule a reminder to pay the bills every day at noon,reminders.task.create,fine_tuned_test_predictions.csv
please create a reminder for in 30 minutes to drink water,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to buy shoes in paris,reminders.task.create,fine_tuned_test_predictions.csv
could you set a reminder for before i leave to call the doctor,reminders.task.create,fine_tuned_test_predictions.csv
reminder for 4.15 p.m. today visit grandma please,reminders.task.create,fine_tuned_test_predictions.csv
can you set a reminder to pick up my prescription every morning,reminders.task.create,fine_tuned_test_predictions.csv
can you please set a reminder for in 20 minutes to leave for the airport,reminders.task.create,fine_tuned_test_predictions.csv
remember to wake up at 6 a.m.,reminders.task.create,fine_tuned_test_predictions.csv
please add a reminder to pay rent on friday,reminders.task.create,fine_tuned_test_predictions.csv
please schedule a reminder to refill my prescription every night,reminders.task.create,fine_tuned_test_predictions.csv
can you please set a reminder to read a book tomorrow afternoon,reminders.task.create,fine_tuned_test_predictions.csv
could you please set an alarm to call my sister in 15 minutes,reminders.task.create,fine_tuned_test_predictions.csv
could you please schedule a reminder to feed the cat at 5pm,reminders.task.create,fine_tuned_test_predictions.csv
please remind me everyday to read a book at 6 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
schedule appointment tomorrow,reminders.task.create,fine_tuned_test_predictions.csv
could you please create a reminder to check the mail this evening,reminders.task.create,fine_tuned_test_predictions.csv
can you set a reminder for 8 a.m.,reminders.task.create,fine_tuned_test_predictions.csv
set up a reminder for that,reminders.task.create,fine_tuned_test_predictions.csv
please setup reminder to take medicine at 1 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
could you please create a reminder for first thing tomorrow to feed the cat,reminders.task.create,fine_tuned_test_predictions.csv
set reminder,reminders.task.create,v4_short_commands
please remind me to pick up my prescription at 5 p.m. on tuesday,reminders.task.create,fine_tuned_test_predictions.csv
please create a reminder to take medicine today at 8 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
make sure i remember this tonight,reminders.task.create,fine_tuned_test_predictions.csv
can you add a reminder to refill my prescription at 9am,reminders.task.create,fine_tuned_test_predictions.csv
can you please set up a reminder to walk the dog in a couple of hours,reminders.task.create,fine_tuned_test_predictions.csv
please set an alarm to take a break later today,reminders.task.create,fine_tuned_test_predictions.csv
set a reminder,reminders.task.create,v4_short_commands
could you set a reminder to pick up my prescription tomorrow afternoon,reminders.task.create,fine_tuned_test_predictions.csv
set an alert so i don't miss it,reminders.task.create,fine_tuned_test_predictions.csv
could you schedule a reminder to call my son at noon,reminders.task.create,fine_tuned_test_predictions.csv
please set up a reminder to pay the bills this afternoon,reminders.task.create,fine_tuned_test_predictions.csv
can you please set an alarm to call the doctor every day at noon,reminders.task.create,fine_tuned_test_predictions.csv
remind me to drink some water in 5 minutes,reminders.task.create,fine_tuned_test_predictions.csv
can you remember to wake up tomorrow,reminders.task.create,fine_tuned_test_predictions.csv
please remind about business meeting every monday at 4 p.m.,reminders.task.create,fine_tuned_test_predictions.csv
could you please add a reminder to check the mail every night,reminders.task.create,fine_tuned_test_predictions.csv
set a reminder to take my pills tomorrow morning,reminders.task.create,fine_tuned_test_predictions.csv
can you create a reminder for later today to go for a walk,reminders.task.create,fine_tuned_test_predictions.csv
can you please set a reminder to join the meeting every morning,reminders.task.create,fine_tuned_test_predictions.csv
please remember to wake up tomorrow,reminders.task.create,fine_tuned_test_predictions.csv
can you please set a reminder to take my pills every night,reminders.task.create,fine_tuned_test_predictions.csv
remind about running at 6 a.m. on 7th december,reminders.task.create,fine_tuned_test_predictions.csv
remind me that i need to go to the airport tomorrow,reminders.task.create,v4_contextual_paraphrase
would you remind me to go for a walk this weekend,reminders.task.create,fine_tuned_test_predictions.csv
create a reminder,reminders.task.create,v4_short_commands
can you create a reminder for tonight to start the meeting,reminders.task.create,fine_tuned_test_predictions.csv
add a reminder to take my pills in an hour,reminders.task.create,fine_tuned_test_predictions.csv
make a note to remind me,reminders.task.create,fine_tuned_test_predictions.csv
remind me to drink water today,reminders.task.create,fine_tuned_test_predictions.csv
remind me to workout tomorrow morning at 6,reminders.task.create,fine_tuned_test_predictions.csv
can you remind me to buy bread at 11 a.m. tomorrow,reminders.task.create,fine_tuned_test_predictions.csv
connect my hearing aids to my laptop,streaming.session.start,fine_tuned_test_predictions.csv
can you turn streaming on,streaming.session.start,fine_tuned_test_predictions.csv
i would like to route my music player through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
kindly start listening to the microphone,streaming.session.start,fine_tuned_test_predictions.csv
"hey, could you please play a phone call through my hearing aids",streaming.session.start,fine_tuned_test_predictions.csv
quickly start streaming from the tv,streaming.session.start,fine_tuned_test_predictions.csv
please stream audio from phone calls,streaming.session.start,fine_tuned_test_predictions.csv
could you please connect to a video and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
would you please connect my hearing aids to my tablet,streaming.session.start,fine_tuned_test_predictions.csv
kindly route an audiobook through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
let's begin streaming my remote mic,streaming.session.start,fine_tuned_test_predictions.csv
i'd like to hook up the tv to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
begin streaming my phone,streaming.session.start,fine_tuned_test_predictions.csv
please stream my music player to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
let's listen to an audiobook through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
could you connect my hearing aids to my computer,streaming.session.start,fine_tuned_test_predictions.csv
would you please listen to phone calls through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i would like to play the television through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
go ahead and hook up the television to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
"hey, route my laptop through my hearing aids",streaming.session.start,fine_tuned_test_predictions.csv
"hey, could you please connect my hearing aids to the radio",streaming.session.start,fine_tuned_test_predictions.csv
listen to my tv,streaming.session.start,fine_tuned_test_predictions.csv
can you please hook up the microphone to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i need to start audio streaming from my tablet,streaming.session.start,fine_tuned_test_predictions.csv
i'd like you to stream audio from an audiobook,streaming.session.start,fine_tuned_test_predictions.csv
go ahead and start streaming from my phone,streaming.session.start,fine_tuned_test_predictions.csv
"hey, send the audio from my laptop to my hearing aids",streaming.session.start,fine_tuned_test_predictions.csv
start the stream,streaming.session.start,v4_short_commands
i would like to stream audio from my meeting audio,streaming.session.start,fine_tuned_test_predictions.csv
i would like to start listening to the radio,streaming.session.start,fine_tuned_test_predictions.csv
direct the audio to my hearing devices,streaming.session.start,fine_tuned_test_predictions.csv
stream the broadcast to my devices,streaming.session.start,fine_tuned_test_predictions.csv
i'd like you to begin streaming my remote microphone,streaming.session.start,fine_tuned_test_predictions.csv
can you please start streaming from the television,streaming.session.start,fine_tuned_test_predictions.csv
can you please start listening to youtube,streaming.session.start,fine_tuned_test_predictions.csv
could you connect to an audiobook and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
i need to stream audio from my laptop,streaming.session.start,fine_tuned_test_predictions.csv
quickly start audio streaming from the television,streaming.session.start,fine_tuned_test_predictions.csv
please hook up an audiobook to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
kindly connect to a phone call and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
"hey, could you please stream audio from music",streaming.session.start,fine_tuned_test_predictions.csv
set up streaming from my phone to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
help me start streaming from my meeting audio,streaming.session.start,fine_tuned_test_predictions.csv
start audio streaming,streaming.session.start,fine_tuned_test_predictions.csv
would you stream my computer to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
can you begin streaming a podcast,streaming.session.start,fine_tuned_test_predictions.csv
could you hook up the television to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
would you start listening to phone calls,streaming.session.start,fine_tuned_test_predictions.csv
help me stream a phone call to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
quickly start listening to my remote microphone,streaming.session.start,fine_tuned_test_predictions.csv
i'm trying to begin streaming my tablet,streaming.session.start,fine_tuned_test_predictions.csv
i'd like you to connect to a phone call and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
would you hook up my computer to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
let's start streaming from my remote microphone,streaming.session.start,fine_tuned_test_predictions.csv
"hey, start audio streaming from a video",streaming.session.start,fine_tuned_test_predictions.csv
go ahead and hook up a podcast to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
help me start streaming from my tablet,streaming.session.start,fine_tuned_test_predictions.csv
i need to route a podcast through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
go ahead and hook up my tablet to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
could you please start listening to a video,streaming.session.start,fine_tuned_test_predictions.csv
can you start streaming,streaming.session.start,fine_tuned_test_predictions.csv
quickly connect to my phone and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
i'd like to play an audiobook through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
quickly hook up phone calls to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
play the call through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
direct hearing aid connection,streaming.session.start,fine_tuned_test_predictions.csv
could you please start listening to a phone call,streaming.session.start,fine_tuned_test_predictions.csv
kindly start streaming from phone calls,streaming.session.start,fine_tuned_test_predictions.csv
"hey, stream my remote mic to my hearing aids",streaming.session.start,fine_tuned_test_predictions.csv
could you start audio streaming from my meeting audio,streaming.session.start,fine_tuned_test_predictions.csv
kindly start listening to my meeting audio,streaming.session.start,fine_tuned_test_predictions.csv
go ahead and stream the radio to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
please listen to a video through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
"hey, hook up my laptop to my hearing aids",streaming.session.start,fine_tuned_test_predictions.csv
"hey, could you please start listening to my ipad",streaming.session.start,fine_tuned_test_predictions.csv
can you please stream audio from my phone,streaming.session.start,fine_tuned_test_predictions.csv
kindly hook up music to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i'd like to stream audio from my laptop,streaming.session.start,fine_tuned_test_predictions.csv
"hey, stream my computer to my hearing aids",streaming.session.start,fine_tuned_test_predictions.csv
could you please route my remote mic through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i'd like to begin streaming the microphone,streaming.session.start,fine_tuned_test_predictions.csv
i want you to start listening to my remote mic,streaming.session.start,fine_tuned_test_predictions.csv
i need you to stream a video to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
can you please play the television through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
"hey, could you please listen to my computer through my hearing aids",streaming.session.start,fine_tuned_test_predictions.csv
would you please connect to the tv and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
"hey, connect my hearing aids to a podcast",streaming.session.start,fine_tuned_test_predictions.csv
could you please route my ipad through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
kindly stream audio from my music player,streaming.session.start,fine_tuned_test_predictions.csv
wireless audio to aids,streaming.session.start,fine_tuned_test_predictions.csv
start streeming,streaming.session.start,v4_typo_stt
just connect to a podcast and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
let's hook up my ipad to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
can you please connect to the tv and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
just stream a phone call to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
stream the audio to my devices,streaming.session.start,fine_tuned_test_predictions.csv
start streaming audio now,streaming.session.start,fine_tuned_test_predictions.csv
i want you to stream audio from my ipad,streaming.session.start,fine_tuned_test_predictions.csv
stream this to my aids,streaming.session.start,fine_tuned_test_predictions.csv
would you send the audio from my laptop to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
"hey, hook up my tablet to my hearing aids",streaming.session.start,fine_tuned_test_predictions.csv
please stream audio from my tablet,streaming.session.start,fine_tuned_test_predictions.csv
could you please hook up my phone to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i would like to send the audio from music to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
start streaming,streaming.session.start,v4_short_commands
would you please connect my hearing aids to a phone call,streaming.session.start,fine_tuned_test_predictions.csv
can you please connect to a phone call and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
quickly send the audio from an audiobook to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i want to start audio streaming from my phone,streaming.session.start,fine_tuned_test_predictions.csv
just begin streaming my computer,streaming.session.start,fine_tuned_test_predictions.csv
let's begin streaming my tablet,streaming.session.start,fine_tuned_test_predictions.csv
start streaming the television,streaming.session.start,fine_tuned_test_predictions.csv
quickly stream audio from music,streaming.session.start,fine_tuned_test_predictions.csv
i'd like you to begin streaming music,streaming.session.start,fine_tuned_test_predictions.csv
help me connect to youtube and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
i want you to stream my tablet to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
set up streaming from an audiobook to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i'm trying to start audio streaming from my computer,streaming.session.start,fine_tuned_test_predictions.csv
could you start audio streaming from youtube,streaming.session.start,fine_tuned_test_predictions.csv
i'd like you to start listening to a podcast,streaming.session.start,fine_tuned_test_predictions.csv
enable streaming,streaming.session.start,fine_tuned_test_predictions.csv
i need you to stream audio from a podcast,streaming.session.start,fine_tuned_test_predictions.csv
i'd like you to start streaming from my computer,streaming.session.start,fine_tuned_test_predictions.csv
would you send the audio from my ipad to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i'm trying to start streaming from a video,streaming.session.start,fine_tuned_test_predictions.csv
kindly route a podcast through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
let's start audio streaming from my phone,streaming.session.start,fine_tuned_test_predictions.csv
please turn on streaming,streaming.session.start,fine_tuned_test_predictions.csv
go ahead and play my laptop through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i'd like to start streaming from my music player,streaming.session.start,fine_tuned_test_predictions.csv
i would like to play a video through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
can you make my aids listen to the remote microphone,streaming.session.start,fine_tuned_test_predictions.csv
can you please connect to my laptop and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
"i'm about to watch my phone, can you connect my hearing aids",streaming.session.start,fine_tuned_test_predictions.csv
could you please stream audio from music,streaming.session.start,fine_tuned_test_predictions.csv
set up streaming from the television to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
start listening to my laptop,streaming.session.start,fine_tuned_test_predictions.csv
could you listen to my phone through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
can you please stream the television to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
kindly listen to a phone call through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
just hook up my tablet to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
"hey, connect to my laptop and start streaming",streaming.session.start,fine_tuned_test_predictions.csv
please start listening to youtube,streaming.session.start,fine_tuned_test_predictions.csv
begin streaming,streaming.session.start,v4_short_commands
listen to my phone through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i want you to stream a phone call to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
could you please stream audio from phone calls,streaming.session.start,fine_tuned_test_predictions.csv
i'd like to start listening to youtube,streaming.session.start,fine_tuned_test_predictions.csv
can you stream from the remote microphone,streaming.session.start,fine_tuned_test_predictions.csv
i want to listen to my tablet through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i want you to play a phone call through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
"i want to hear youtube directly through my hearing aids, can you connect it",streaming.session.start,fine_tuned_test_predictions.csv
please listen to the tv through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
would you connect to my laptop and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
would you start audio streaming from the microphone,streaming.session.start,fine_tuned_test_predictions.csv
would you connect to youtube and start streaming,streaming.session.start,fine_tuned_test_predictions.csv
would you please stream music to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
send the movie audio to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i would like to start audio streaming from a video,streaming.session.start,fine_tuned_test_predictions.csv
i need to play music through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
help me start listening to my remote microphone,streaming.session.start,fine_tuned_test_predictions.csv
i need to send the audio from my computer to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
i need to connect my hearing aids to the microphone,streaming.session.start,fine_tuned_test_predictions.csv
start audio streaming from a video,streaming.session.start,fine_tuned_test_predictions.csv
i want to play an audiobook through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
hey can you hook up my remote mic to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
start the hearing aid streaming session,streaming.session.start,v4_contextual_paraphrase
could you play phone calls through my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
let's send the audio from my phone to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
let's stream the microphone to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
can you send the audio from my computer to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
can you listen to the tv,streaming.session.start,fine_tuned_test_predictions.csv
can you i'd like to stream now,streaming.session.start,fine_tuned_test_predictions.csv
would you hook up the tv to my hearing aids,streaming.session.start,fine_tuned_test_predictions.csv
could you disconnect from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
can you please end the connection to my meeting audio,streaming.session.stop,fine_tuned_test_predictions.csv
i need to disconnect from my music player,streaming.session.stop,fine_tuned_test_predictions.csv
could you end the connection to the tv,streaming.session.stop,fine_tuned_test_predictions.csv
"hey, end the connection to my phone",streaming.session.stop,fine_tuned_test_predictions.csv
can you please turn off streaming from the television,streaming.session.stop,fine_tuned_test_predictions.csv
"hey, end the stream from the tv",streaming.session.stop,fine_tuned_test_predictions.csv
quickly cut the stream from a podcast,streaming.session.stop,fine_tuned_test_predictions.csv
please cut the stream from music,streaming.session.stop,fine_tuned_test_predictions.csv
help me end the connection to my music player,streaming.session.stop,fine_tuned_test_predictions.csv
i would like to disconnect my hearing aids from the radio,streaming.session.stop,fine_tuned_test_predictions.csv
let's stop streaming from the radio,streaming.session.stop,fine_tuned_test_predictions.csv
i want you to turn off the connection to my computer,streaming.session.stop,fine_tuned_test_predictions.csv
help me stop streaming from my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like you to turn off streaming from my remote mic,streaming.session.stop,fine_tuned_test_predictions.csv
hey can you unlink my laptop,streaming.session.stop,fine_tuned_test_predictions.csv
"hey, stop the audio from the microphone",streaming.session.stop,fine_tuned_test_predictions.csv
could you please turn off streaming from my remote mic,streaming.session.stop,fine_tuned_test_predictions.csv
i want to turn off the connection to my remote mic,streaming.session.stop,fine_tuned_test_predictions.csv
i'm trying to stop listening to my phone,streaming.session.stop,fine_tuned_test_predictions.csv
would you end the connection to the radio,streaming.session.stop,fine_tuned_test_predictions.csv
kindly turn off the connection to a podcast,streaming.session.stop,fine_tuned_test_predictions.csv
i need you to stop listening to a phone call,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like to cut the stream from my meeting audio,streaming.session.stop,fine_tuned_test_predictions.csv
i want to disconnect my hearing aids from the television,streaming.session.stop,fine_tuned_test_predictions.csv
would you turn off streaming from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
"hey, could you please disconnect from a phone call",streaming.session.stop,fine_tuned_test_predictions.csv
would you stop listening to my tablet,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like to turn off streaming from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
please stop streaming from my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
i'm trying to turn off streaming from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
"hey, could you please turn off streaming from youtube",streaming.session.stop,fine_tuned_test_predictions.csv
i'm trying to turn off streaming from the tv,streaming.session.stop,fine_tuned_test_predictions.csv
i want to turn off streaming from my laptop,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like to stop streaming from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
kindly cut the stream from my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
can you stop the stream coming from a podcast,streaming.session.stop,fine_tuned_test_predictions.csv
go ahead and end the connection to my music player,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like you to stop the stream coming from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
please end the stream from the microphone,streaming.session.stop,fine_tuned_test_predictions.csv
please turn off the connection to my meeting audio,streaming.session.stop,fine_tuned_test_predictions.csv
end the stream,streaming.session.stop,v4_short_commands
i'd like you to stop listening to an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
would you please cut the stream from my meeting audio,streaming.session.stop,fine_tuned_test_predictions.csv
can you turn off streaming from my music player,streaming.session.stop,fine_tuned_test_predictions.csv
go ahead and stop the audio from my music player,streaming.session.stop,fine_tuned_test_predictions.csv
i'd like to disconnect from my phone,streaming.session.stop,fine_tuned_test_predictions.csv
would you end the stream from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
i would like to end the stream from a phone call,streaming.session.stop,fine_tuned_test_predictions.csv
could you stop the stream coming from the television,streaming.session.stop,fine_tuned_test_predictions.csv
i would like to stop listening to my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
can you please disconnect from my phone,streaming.session.stop,fine_tuned_test_predictions.csv
hey can you turn off streaming from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
i want you to turn off streaming from a video,streaming.session.stop,fine_tuned_test_predictions.csv
would you please end the stream from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
i'm trying to stop the audio from my computer,streaming.session.stop,fine_tuned_test_predictions.csv
would you please end the stream from a phone call,streaming.session.stop,fine_tuned_test_predictions.csv
turn off streaming from my tablet,streaming.session.stop,fine_tuned_test_predictions.csv
would you please unlink the tv,streaming.session.stop,fine_tuned_test_predictions.csv
kindly stop listening to my remote microphone,streaming.session.stop,fine_tuned_test_predictions.csv
i want to end the connection to a podcast,streaming.session.stop,fine_tuned_test_predictions.csv
quickly stop the stream coming from the television,streaming.session.stop,fine_tuned_test_predictions.csv
go ahead and unlink my tablet,streaming.session.stop,fine_tuned_test_predictions.csv
i want you to disconnect my hearing aids from the radio,streaming.session.stop,fine_tuned_test_predictions.csv
i want to cut the stream from the radio,streaming.session.stop,fine_tuned_test_predictions.csv
turn off remote mic streaming,streaming.session.stop,fine_tuned_test_predictions.csv
could you disconnect my hearing aids from my computer,streaming.session.stop,fine_tuned_test_predictions.csv
stop the audio from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
go ahead and end the connection to my phone,streaming.session.stop,fine_tuned_test_predictions.csv
i need to turn off the connection to my music player,streaming.session.stop,fine_tuned_test_predictions.csv
would you please stop the stream coming from an audiobook,streaming.session.stop,fine_tuned_test_predictions.csv
can you please stop streaming from a podcast,streaming.session.stop,fine_tuned_test_predictions.csv
let's stop streaming from the television,streaming.session.stop,fine_tuned_test_predictions.csv
"hey, could you please end the connection to phone calls",streaming.session.stop,fine_tuned_test_predictions.csv
could you cut the stream from my phone,streaming.session.stop,fine_tuned_test_predictions.csv
i want you to unlink phone calls,streaming.session.stop,fine_tuned_test_predictions.csv
please stop streaming from youtube,streaming.session.stop,fine_tuned_test_predictions.csv
i need you to stop the stream coming from my remote mic,streaming.session.stop,fine_tuned_test_predictions.csv
hey can you turn off the connection to my remote mic,streaming.session.stop,fine_tuned_test_predictions.csv
stop the stream,streaming.session.stop,v4_short_commands
could you please stop listening to the tv,streaming.session.stop,fine_tuned_test_predictions.csv
