text,intent,source
please stream from the microphone,Cmd.StreamingStart,reference_train
how does the ipro score work?,Help_ThriveScore,reference_train
please show me the quick guide,Help_WhatsNew,reference_train
can you set reminders,reminders.add,reference_train
talk to you later,Default Fallback Intent,reference_train
remind me about exams every friday at 7 p.m.,reminders.add,reference_train
you can always add,Default Fallback Intent,reference_train
i can't remember where my aids are,Help_FindMyHearingAids,reference_train
can you gym program,Cmd.MemoryChange,reference_train
please my walking time is?,Cmd.ActivityWalk,reference_train
please set an alarm for doctors appointment tomorrow morning,reminders.add,reference_train
where do i start a manual alert message?,Help_FallAlert,reference_train
please help with tinnitus noise adjustment in my hearing aid,Help_Tinnitus,reference_train
new reminder eat an apple everyday at 9 a.m.,reminders.add,reference_train
mask program,Cmd.MemoryChange,reference_train
riley's a manager connected scott.,Default Fallback Intent,reference_train
where are the app preferences,Help_AppSettings,reference_train
end the music stream,Cmd.StreamingStop,reference_train
how do i get new settings from my audiologist,Help_HearingCareAnywhereConnect,reference_train
can you switch to theater,Cmd.MemoryChange,reference_train
how do i save setting on edge mode?,Help_EdgeMode,reference_train
remind me to turn off my phone everyday at 11 p.m.,reminders.add,reference_train
how do i assign a location to a memory?,Help_MemoryOptions,reference_train
there's really no,Default Fallback Intent,reference_train
guide me through app settings,Help_AppSettings,reference_train
fully mute the aids,Cmd.VolumeMute,reference_train
please help with pairing hearing aids with the phone,Help_Pairing,reference_train
when should i use intellivoice?,Help_IntelliVoice,reference_train
does thrive have reminders,Help_Reminder,reference_train
can you switch memory to tinnitus,Cmd.MemoryChange,reference_train
what's new in my app?,Help_WhatsNew,reference_train
telephone program,Cmd.MemoryChange,reference_train
please switch to program two,Cmd.MemoryChange,reference_train
can you on a good day,Default Fallback Intent,reference_train
explain adjusting volume per ear,Help_Volume,reference_train
can the hearing care specialist adjust the hearing aids remotely?,Help_RemoteProgramming,reference_train
can you change to theater,Cmd.MemoryChange,reference_train
set a reminder for,reminders.add,reference_train
how do i find lost hearing aids,Help_FindMyHearingAids,reference_train
can you change to outdoors program,Cmd.MemoryChange,reference_train
please set memory to mask,Cmd.MemoryChange,reference_train
please less volume please,Cmd.VolumeDecrease,reference_train
how do i change to a different program on the aids?,Help_ChangingMemories,reference_train
disable my hearing aids,Cmd.VolumeMute,reference_train
how to setup geotagging,Help_MemoryOptions,reference_train
worship program,Cmd.MemoryChange,reference_train
can you turn down the loudness on my hearing aid,Cmd.VolumeDecrease,reference_train
how do i pair my hearing aids to my car's bluetooth?,Help_Pairing,reference_train
how long have i stood this week?,Cmd.ActivityStand,reference_train
please please play my message.,Cmd.ListenMessage,reference_train
how do i rename accessories in the app?,Help_Accessories,reference_train
just like siri,Default Fallback Intent,reference_train
can the professional adjust my hearing aid remotely?,Help_RemoteProgramming,reference_train
how do i stop streaming from the accessory?,Help_Accessories,reference_train
connect left hearing aid,Help_Pairing,reference_train
find my right aid,Help_FindMyHearingAids,reference_train
schedule a reminder,reminders.add,reference_train
when would i intercept a manual alert text message?,Help_FallAlert,reference_train
can you volume increase,Cmd.VolumeIncrease,reference_train
i've completed that reminder,reminders.complete,reference_train
i'm going jogging now,Cmd.ActivityRun,reference_train
hey jeannie tv sanders. this is iris. it's all about.,Default Fallback Intent,reference_train
what's new in my thrive app?,Help_WhatsNew,reference_train
can you show me my standing history,Cmd.ActivityStand,reference_train
can you set setting to number two,Cmd.MemoryChange,reference_train
switch program to number four,Cmd.MemoryChange,reference_train
please change to gym memory,Cmd.MemoryChange,reference_train
how long have i walked.,Cmd.ActivityWalk,reference_train
how do i turn on auto alert?,Help_FallAlert,reference_train
can you theater setting,Cmd.MemoryChange,reference_train
how long have i been exercising?,Cmd.ActivityExercise,reference_train
can you i need help pairing,Help_Pairing,reference_train
please remind me to pick up my prescription at 5 p.m. on saturday,reminders.add,reference_train
can you create a new reminder,reminders.add,reference_train
can you mute my hearing aids,Cmd.VolumeMute,reference_train
how do i switch profiles,Help_ChangingMemories,reference_train
please on a good day,Default Fallback Intent,reference_train
can you switch memory to meeting,Cmd.MemoryChange,reference_train
how to wash my hearing aids,Help_CleanCare,reference_train
how do i check my wellness score,Help_ThriveScore,reference_train
lost phone,Cmd.FindMyPhone,reference_train
please change to school memory,Cmd.MemoryChange,reference_train
please checking that you're on,Default Fallback Intent,reference_train
my aids keep glitching,Help_DeviceSettings,reference_train
please help with noise stimulus adjustment in my aids,Help_Tinnitus,reference_train
make the hearing aids louder,Cmd.VolumeIncrease,reference_train
please change to theater memory,Cmd.MemoryChange,reference_train
complete my latest reminder,reminders.complete,reference_train
help me remember an appointment,reminders.add,reference_train
can you step calories,Cmd.ActivityStep,reference_train
memory number one,Cmd.MemoryChange,reference_train
how do i backup the settings in my right aid?,Help_HearingCareAnywhereConnect,reference_train
can you lay down here,Default Fallback Intent,reference_train
please change to noise program,Cmd.MemoryChange,reference_train
can you memory four,Cmd.MemoryChange,reference_train
please take a look at a distance,Default Fallback Intent,reference_train
where is the hearing aid model ?,Help_DeviceSettings,reference_train
where is remote programming,Help_RemoteProgramming,reference_train
please where's voice ai?,Help_IntelliVoice,reference_train
what can i do with program presets,Help_MemoryOptions,reference_train
how do i share my information with my wife?,Help_HearShare,reference_train
can you take me to quick start,Help_WhatsNew,reference_train
he's on stomach,Default Fallback Intent,reference_train
reduce the intensity,Cmd.VolumeDecrease,reference_train
please remind me to pick up my prescription tuesday at 5 p.m.,reminders.add,reference_train
help with pairing hearing aids on the thrive app,Help_Pairing,reference_train
just didn't you didn't hit the ground but will check it,Default Fallback Intent,reference_train
what is thrive translate,Help_Translate,reference_train
please so that your hearing,Default Fallback Intent,reference_train
can i go to a different hearing aid memory?,Help_ChangingMemories,reference_train
can you numbers,Default Fallback Intent,reference_train
please play last push-to-talk.,Cmd.ListenMessage,reference_train
please i want more volume,Cmd.VolumeIncrease,reference_train
is the hearing aid connected to my app?,Help_Pairing,reference_train
please heart rate user guide,Help_HeartRate,reference_train
my aid keeps falling out how do i fit it,Help_InsertDevice,reference_train
can you particular product you wanted to check specifically,Default Fallback Intent,reference_train
change memory to work,Cmd.MemoryChange,reference_train
drop the level down,Cmd.VolumeDecrease,reference_train
please you need some help,Default Fallback Intent,reference_train
how do i say take me to the hotel in spanish,Cmd.TranslationStart,reference_train
can you syracuse a bad home,Default Fallback Intent,reference_train
show me how this works,Help_Home,reference_train
i have to ask people to repeat themselves,Cmd.VolumeIncrease,reference_train
can you change program to mask,Cmd.MemoryChange,reference_train
can you please remind me,reminders.add,reference_train
please remind me to go to bed in 5 minutes,reminders.add,reference_train
how much charge do i have left,Cmd.BatteryLevel,reference_train
start the live translation,Cmd.TranslationStart,reference_train
is it time to charge my hearing aids,Cmd.BatteryLevel,reference_train
give me my step tally,Cmd.ActivityStep,reference_train
my aids sound distorted help,Help_DeviceSettings,reference_train
please switch setting to number one,Cmd.MemoryChange,reference_train
how do i contact my professional about an issue?,Help_RemoteProgramming,reference_train
cooking pork ribs on the bbq,Default Fallback Intent,reference_train
how often should somebody exercise every week,Default Fallback Intent,reference_train
how do i change the volume of the tv streamer?,Help_Accessories,reference_train
can you change program to one,Cmd.MemoryChange,reference_train
can you change to automatic memory,Cmd.MemoryChange,reference_train
turn volume up,Cmd.VolumeIncrease,reference_train
set setting to number three,Cmd.MemoryChange,reference_train
how do i change memories on the aid?,Help_ChangingMemories,reference_train
where do i find my engagement goals,Help_Health,reference_train
can you shake it off,Default Fallback Intent,reference_train
make a u-turn,Default Fallback Intent,reference_train
how do i look after my hearing aids,Help_CleanCare,reference_train
how can i see what my hearing aids can do,Help_DemoMode,reference_train
please remind about running everyday at 6 a.m.,reminders.add,reference_train
please turn down the volume,Cmd.VolumeDecrease,reference_train
take a break and come back,Default Fallback Intent,reference_train
when should i start a manual alert text?,Help_FallAlert,reference_train
can you have i reached my jogging goal?,Cmd.ActivityRun,reference_train
switch memory to gym,Cmd.MemoryChange,reference_train
this sounds too loud,Cmd.VolumeDecrease,reference_train
how long have i been cycling.,Cmd.ActivityCycle,reference_train
how's my cycling progress,Cmd.ActivityCycle,reference_train
can you trust you need to check out news max tv the fastest growing news channel in america?,Default Fallback Intent,reference_train
please help with tinnitus volume adjustment in my aid,Help_Tinnitus,reference_train
please ek divas jam to send the money,Default Fallback Intent,reference_train
please change program to train,Cmd.MemoryChange,reference_train
how will i know when my audiologist adjusted the aids?,Help_RemoteProgramming,reference_train
please my left aid is missing,Help_FindMyHearingAids,reference_train
change to work program,Cmd.MemoryChange,reference_train
please return to initial settings,Default Fallback Intent,reference_train
your permit on my cellphone,Default Fallback Intent,reference_train
can you maximum volume,Cmd.VolumeIncrease,reference_train
please i can't find my hearing aid,Help_FindMyHearingAids,reference_train
please burned calories today,Cmd.ActivityCalories,reference_train
what can my hearing aid do when i fall?,Help_FallAlert,reference_train
is my language offered for translation,Help_Translate,reference_train
how do i change my walking goals from daily to weekly?,Help_Health,reference_train
connect me to tv audio,Cmd.StreamingStart,reference_train
can you help me with thive assistant,Help_VoiceAssistant,reference_train
transcribe this meeting,Cmd.TranscribeStart,reference_train
please help with the home screen,Help_Home,reference_train
can you that keeps popping up please listen listen listen,Default Fallback Intent,reference_train
can you switch memory to number four,Cmd.MemoryChange,reference_train
how do i change tinnitus levels,Help_Tinnitus,reference_train
connect to my hearing care provider,Help_HearingCareAnywhereConnect,reference_train
volume on,Cmd.VolumeUnmute,reference_train
go back to my standard setting,Cmd.MemoryChange,reference_train
can you turn on light.,Default Fallback Intent,reference_train
please phone phone phone phone phone,Default Fallback Intent,reference_train
"please i'm just like oh, so that's the point that down.",Default Fallback Intent,reference_train
"i'm just like oh, so that's the point that down.",Default Fallback Intent,reference_train
make me a reminder,reminders.add,reference_train
please i misplaced my aid,Help_FindMyHearingAids,reference_train
set memory to train,Cmd.MemoryChange,reference_train
how do i mute the volume?,Help_Volume,reference_train
checking that you're on,Default Fallback Intent,reference_train
remind me about dinner at 15 p.m.,reminders.add,reference_train
please turn my hearing aids up,Cmd.VolumeIncrease,reference_train
stream my hearing to someone else,Help_HearShare,reference_train
dutch translation,Cmd.TranslationStart,reference_train
please please more volume,Cmd.VolumeIncrease,reference_train
what kind of fun things is there to do in minnesota,Default Fallback Intent,reference_train
please remind me to charge my phone everyday at 11:00 p.m.,reminders.add,reference_train
please switch memory to theater,Cmd.MemoryChange,reference_train
change to home program,Cmd.MemoryChange,reference_train
help setting up hearshare,Help_HearShare,reference_train
how do i view a transcript,Help_Transcribe,reference_train
how long have i been standing,Cmd.ActivityStand,reference_train
please set to music program,Cmd.MemoryChange,reference_train
where is the bi-cros control?,Help_WiCROS,reference_train
how to set up hearshare?,Help_HearShare,reference_train
can you change to tinnitus memory,Cmd.MemoryChange,reference_train
please change to program number one,Cmd.MemoryChange,reference_train
i want to hear my message.,Cmd.ListenMessage,reference_train
can you turn off tv,Default Fallback Intent,reference_train
disconnect me from the stream,Cmd.StreamingStop,reference_train
change memory to three,Cmd.MemoryChange,reference_train
can i activate the default settings on the hearing aids,Help_DeviceSettings,reference_train
when would i hear alert sent?,Help_FallAlert,reference_train
can you switch memory to school,Cmd.MemoryChange,reference_train
reset,Default Fallback Intent,reference_train
why can't i submit another help request?,Help_RemoteProgramming,reference_train
how do i adjust the tone of my aids,Help_Customize,reference_train
please tell me what my step goal is,Cmd.ActivityStep,reference_train
set program to home,Cmd.MemoryChange,reference_train
please tell me about amharic language,Default Fallback Intent,reference_train
please change setting to number three,Cmd.MemoryChange,reference_train
set memory to automatic,Cmd.MemoryChange,reference_train
help me please,Default Fallback Intent,reference_train
what can i ask?,Default Fallback Intent,reference_train
i need some guidance,Help_Home,reference_train
can you will mask mode help me,Help_MaskMode,reference_train
how long have i been riding?,Cmd.ActivityCycle,reference_train
i want a reminder,reminders.add,reference_train
add reminder feed a cat in 3 minutes,reminders.add,reference_train
please i said i'll shut up,Default Fallback Intent,reference_train
can you turn down my hearing aids,Cmd.VolumeDecrease,reference_train
record this meeting,Cmd.TranscribeStart,reference_train
is there plenty of battery,Cmd.BatteryLevel,reference_train
start streaming tv to my hearing aids,Cmd.StreamingStart,reference_train
how do i improve my ipro score?,Help_ThriveScore,reference_train
can you change setting to number four,Cmd.MemoryChange,reference_train
can you change to personal,Cmd.MemoryChange,reference_train
please set to pub program,Cmd.MemoryChange,reference_train
can you help with changing programs on my aids,Help_ChangingMemories,reference_train
can you help with loudness changes on my hearing aids,Help_Volume,reference_train
how will i know when my hearing care specialist adjusted my aid?,Help_RemoteProgramming,reference_train
can you make it stretchy like that,Default Fallback Intent,reference_train
show me help for transcribe,Help_Transcribe,reference_train
do i need a charger soon?,Cmd.BatteryLevel,reference_train
can you speech to text help,Help_Transcribe,reference_train
music setting,Cmd.MemoryChange,reference_train
unmute my aids,Cmd.VolumeUnmute,reference_train
bluetooth,Help_Pairing,reference_train
program four,Cmd.MemoryChange,reference_train
can you remind me to vitamin d at 7 p.m. everyday,reminders.add,reference_train
my hearing aid sounds fuzzy,Help_DeviceSettings,reference_train
show me the user guide for transcribe,Help_Transcribe,reference_train
please i remember all that took,Default Fallback Intent,reference_train
volume settings help,Help_Volume,reference_train
please to take lipitor,Default Fallback Intent,reference_train
how do i adjust my loudness of the tinnitus noise in my hearing aids?,Help_Tinnitus,reference_train
can you did they accept my hearshare invitation?,Help_HearShare,reference_train
lower the level of my hearing aids,Cmd.VolumeDecrease,reference_train
do i need to recharge them?,Cmd.BatteryLevel,reference_train
how do i change the volume of my remote mic?,Help_Accessories,reference_train
play shins kennedy.,Default Fallback Intent,reference_train
can you i can't remember where my left aid is,Help_FindMyHearingAids,reference_train
switch program to master,Cmd.MemoryChange,reference_train
how do i get a better body score?,Help_ThriveScore,reference_train
can you set program to everyday,Cmd.MemoryChange,reference_train
what about the impact of mining the materials for those batteries,Default Fallback Intent,reference_train
can you make volume on,Cmd.VolumeUnmute,reference_train
please change to television,Cmd.MemoryChange,reference_train
how do i enable the sensitivity of the double tap?,Help_DeviceSettings,reference_train
how do i put this hearing aid in?,Help_InsertDevice,reference_train
turn off my left aid,Cmd.VolumeMute,reference_train
help with changing memories on my hearing aids,Help_ChangingMemories,reference_train
how do i reconnect my left aid,Help_Pairing,reference_train
i need the setting for dining out,Cmd.MemoryChange,reference_train
where is my hearing aid?,Help_FindMyHearingAids,reference_train
can you set a reminder to drink water today,reminders.add,reference_train
please search for my phone,Cmd.FindMyPhone,reference_train
how do i delete the remote mic?,Help_Accessories,reference_train
please pair left aid,Help_Pairing,reference_train
what's the overview,Help_Home,reference_train
the sound quality is poor lately,Help_DeviceSettings,reference_train
please switch to master program,Cmd.MemoryChange,reference_train
begin my workout,Cmd.ActivityExercise,reference_train
turn down the gain,Cmd.VolumeDecrease,reference_train
how do i accept the adjustments made by the audiologist?,Help_RemoteProgramming,reference_train
remind me to call mom on christmas,reminders.add,reference_train
help with the language translation feature,Help_Translate,reference_train
power level check,Cmd.BatteryLevel,reference_train
get me off mute,Cmd.VolumeUnmute,reference_train
lower hearing down,Cmd.VolumeDecrease,reference_train
what does the self check do,Help_SelfCheck,reference_train
how do i decrease the volume in the aids?,Help_Volume,reference_train
can you remind me to,reminders.add,reference_train
when is mask mode useful,Help_MaskMode,reference_train
load my driving profile,Cmd.MemoryChange,reference_train
how many minutes have i been biking?,Cmd.ActivityCycle,reference_train
can you set a reminder to pick up prescription today at 5 p.m.,reminders.add,reference_train
how do i change to a different program on the aid?,Help_ChangingMemories,reference_train
thunder message,Default Fallback Intent,reference_train
find telephone,Cmd.FindMyPhone,reference_train
show me the help for transcribe,Help_Transcribe,reference_train
why is my battery life getting shorter,Help_Battery,reference_train
please help with tv streamer,Help_Accessories,reference_train
can you show me an overview of this thrive app,Help_WhatsNew,reference_train
please in a way this cause i just kind of taking away the,Default Fallback Intent,reference_train
can you raise up the volume,Cmd.VolumeIncrease,reference_train
help keeping my hearing aids clean,Help_CleanCare,reference_train
demo mode help please,Help_DemoMode,reference_train
everyday setting,Cmd.MemoryChange,reference_train
the volume is too low,Cmd.VolumeIncrease,reference_train
please i can't find my left hearing aid,Help_FindMyHearingAids,reference_train
remember when they are unloading the truck you get exasperated,Default Fallback Intent,reference_train
please self check failed.,Help_SelfCheck,reference_train
please set to tight,Default Fallback Intent,reference_train
change to kitchen memory,Cmd.MemoryChange,reference_train
turn down the level,Cmd.VolumeDecrease,reference_train
exclusive 30 to 1 odds,Default Fallback Intent,reference_train
please change to theater,Cmd.MemoryChange,reference_train
turn on streaming to my ears,Cmd.StreamingStart,reference_train
change to the comfortable indoor mode,Cmd.MemoryChange,reference_train
please look up your nose real quick to,Default Fallback Intent,reference_train
ping someone,Cmd.SendMessage,reference_train
can you but i want to see,Default Fallback Intent,reference_train
change to music memory,Cmd.MemoryChange,reference_train
please switch program to number four,Cmd.MemoryChange,reference_train
start translating in french,Cmd.TranslationStart,reference_train
thanks for changing,Default Fallback Intent,reference_train
my device won't sit properly,Help_InsertDevice,reference_train
i'm done with the stream,Cmd.StreamingStop,reference_train
can you worship memory,Cmd.MemoryChange,reference_train
don't let me forget this,reminders.add,reference_train
hearing aids every time the stupid phone goes,Default Fallback Intent,reference_train
"please alpha bail, again. swelling down in rio.",Default Fallback Intent,reference_train
what memory and i currently in?,Help_ChangingMemories,reference_train
set to speech memory,Cmd.MemoryChange,reference_train
pretty sure that's mine but i can't put it on now,Default Fallback Intent,reference_train
send the television audio to my aids,Cmd.StreamingStart,reference_train
can you retrieve phone,Cmd.FindMyPhone,reference_train
can you turn my left hearing aid down,Cmd.VolumeDecrease,reference_train
remind me to watch,reminders.add,reference_train
dial down the volume,Cmd.VolumeDecrease,reference_train
how do i store spare batteries,Help_Battery,reference_train
shut the sound off,Cmd.VolumeMute,reference_train
please change to mask mode memory,Cmd.MemoryChange,reference_train
how do i learn about changing programs,Help_ChangingMemories,reference_train
how do i get more information on the activity score?,Help_ThriveScore,reference_train
how many calories did i burn standing,Cmd.ActivityStand,reference_train
where would i intercept a fall alert message?,Help_FallAlert,reference_train
i cannot find my hearing aids,Help_FindMyHearingAids,reference_train
can you create a daily reminder to take medication at 5 p.m.,reminders.add,reference_train
how do i adjust my tinnitus masker in my aids?,Help_Tinnitus,reference_train
change to auditorium memory,Cmd.MemoryChange,reference_train
can you quiet program,Cmd.MemoryChange,reference_train
can you program three,Cmd.MemoryChange,reference_train
turn the sound down,Cmd.VolumeDecrease,reference_train
can you record this meeting,Cmd.TranscribeStart,reference_train
what should i learn first,Help_Home,reference_train
can you pelase send a message,Cmd.SendMessage,reference_train
do i need to charge soon,Cmd.BatteryLevel,reference_train
can you volume up,Cmd.VolumeIncrease,reference_train
go down in volume,Cmd.VolumeDecrease,reference_train
turn the volume on,Cmd.VolumeUnmute,reference_train
can you don't make any noise for a minute,Default Fallback Intent,reference_train
have i stood an hour,Cmd.ActivityStand,reference_train
can you help for tele hear,Help_HearingCareAnywhereConnect,reference_train
can i use water to clean my hearing aid?,Help_CleanCare,reference_train
how do i set up cros,Help_WiCROS,reference_train
complete reminder,reminders.complete,reference_train
please i don't remember i don't remember this being such a big fish,Default Fallback Intent,reference_train
gym memory,Cmd.MemoryChange,reference_train
how do reminder notifications work,Help_Reminder,reference_train
new reminder for everyday,reminders.add,reference_train
please create a new reminder,reminders.add,reference_train
please change to music memory,Cmd.MemoryChange,reference_train
i'm off for a walk,Cmd.ActivityWalk,reference_train
can you thanks for changing,Default Fallback Intent,reference_train
can you help with pairing hearing aids on the phone,Help_Pairing,reference_train
can you change to school,Cmd.MemoryChange,reference_train
undo the mute,Cmd.VolumeUnmute,reference_train
can they make it until tomorrow,Cmd.BatteryLevel,reference_train
the double tap feature is too sensitive. can i adjust the sensitivity?,Help_DeviceSettings,reference_train
switch to school memory,Cmd.MemoryChange,reference_train
and here's my heart it's closer to you,Default Fallback Intent,reference_train
please change to mute,Cmd.MemoryChange,reference_train
unmute sound on hearing aids,Cmd.VolumeUnmute,reference_train
can you by the time khan academy silence,Default Fallback Intent,reference_train
change to speech memory,Cmd.MemoryChange,reference_train
turn up my hearing aids,Cmd.VolumeIncrease,reference_train
can you find my android,Cmd.FindMyPhone,reference_train
can my aids track my heart rate,Help_HeartRate,reference_train
where is my activity overview,Help_Health,reference_train
phone phone phone phone phone,Default Fallback Intent,reference_train
what does the heart rate recovery number mean?,Help_HeartRateRecovery,reference_train
can you change to test one,Cmd.MemoryChange,reference_train
guide me on program options,Help_MemoryOptions,reference_train
can you remind me to call dad,reminders.add,reference_train
please change to speech program,Cmd.MemoryChange,reference_train
how do i move between settings,Help_ChangingMemories,reference_train
can you set memory to master,Cmd.MemoryChange,reference_train
help with tinnitus stimulus adjustment on my hearing aids,Help_Tinnitus,reference_train
please i need help pairing to my phone,Help_Pairing,reference_train
how do i customize my hearing aid settings?,Help_Customize,reference_train
please remind me tomorrow,reminders.add,reference_train
how do i adjust my hearing aid volume,Help_Volume,reference_train
please set program to outdoors,Cmd.MemoryChange,reference_train
take me on a tour,Help_Home,reference_train
end the tv audio stream,Cmd.StreamingStop,reference_train
please find the product name hearing aids starkly,Help_DeviceSettings,reference_train
have i run for an hour?,Cmd.ActivityRun,reference_train
i'm new help me get started,Help_Home,reference_train
can you set to master memory,Cmd.MemoryChange,reference_train
can you hey google turn on the master lamps,Default Fallback Intent,reference_train
thrive siri,Help_VoiceAssistant,reference_train
how do i change programs on the aid?,Help_ChangingMemories,reference_train
switch to tinnitus memory,Cmd.MemoryChange,reference_train
can you remind me to go running every wednesday at 7 a.m.,reminders.add,reference_train
show me how to put my hearing aid on,Help_InsertDevice,reference_train
help with intelligent voice,Help_IntelliVoice,reference_train
how many biking calories,Cmd.ActivityCycle,reference_train
mute,Cmd.VolumeMute,reference_train
my bpm please,Help_HeartRate,reference_train
explain the voice assistant feature,Help_VoiceAssistant,reference_train
end the tv connection,Cmd.StreamingStop,reference_train
record my steps on this walk,Cmd.ActivityWalk,reference_train
how to change the battery in my hearing aid?,Help_Battery,reference_train
please i misplaced my right aid,Help_FindMyHearingAids,reference_train
recover my hearing aid settings,Help_HearingCareAnywhereConnect,reference_train
how do i play notifications through my aid?,Help_DeviceSettings,reference_train
speak my latest texts to me,Cmd.ListenMessage,reference_train
how do i activate default setting on the hearing aids,Help_DeviceSettings,reference_train
increase the loudness in my aids,Cmd.VolumeIncrease,reference_train
how do i change the hearing aid memory?,Help_ChangingMemories,reference_train
where is the equalizer,Help_Customize,reference_train
right swift code of binary search,Default Fallback Intent,reference_train
you can't keep it in okay remind me of your nice,Default Fallback Intent,reference_train
when is edge mode helpful,Help_EdgeMode,reference_train
please finish my reminder.,reminders.complete,reference_train
why does my aid keep coming out,Help_InsertDevice,reference_train
pick a better mode for this place,Cmd.MemoryChange,reference_train
how do i get to the home screen?,Help_Home,reference_train
please show me my biking goal,Cmd.ActivityCycle,reference_train
siri,Default Fallback Intent,reference_train
where is my other aid?,Help_FindMyHearingAids,reference_train
please change memory to master,Cmd.MemoryChange,reference_train
use my driving setting,Cmd.MemoryChange,reference_train
please the left hearing aid,Default Fallback Intent,reference_train
switch memory to home,Cmd.MemoryChange,reference_train
can you home program,Cmd.MemoryChange,reference_train
how to share my hearing aid info?,Help_HearShare,reference_train
please play my audio message.,Cmd.ListenMessage,reference_train
memory settings,Help_MemoryOptions,reference_train
what is heart rate,Help_HeartRate,reference_train
what is on the home screen?,Help_Home,reference_train
so this is your hearing aids,Default Fallback Intent,reference_train
can you help with tinnitus stimulus adjustment on my hearing aids,Help_Tinnitus,reference_train
show me the basics,Help_Home,reference_train
buzz me when it's time,reminders.add,reference_train
please change memory to noise,Cmd.MemoryChange,reference_train
where did i place my hearing aids?,Help_FindMyHearingAids,reference_train
what is left on my battery,Cmd.BatteryLevel,reference_train
please remind me about the parent/teacher meeting on friday,reminders.add,reference_train
please set memory to noise,Cmd.MemoryChange,reference_train
please suggest that if you've been vaccinated,Default Fallback Intent,reference_train
i don't know how to use this app,Help_Home,reference_train
calories burned so far,Cmd.ActivityCalories,reference_train
please where's my google phone,Cmd.FindMyPhone,reference_train
sound an alert on my phone,Cmd.FindMyPhone,reference_train
how do i connect my aids to my phone?,Help_Pairing,reference_train
everything sounds too loud,Cmd.VolumeDecrease,reference_train
can you sausages after using my location,Default Fallback Intent,reference_train
quiet it please,Cmd.VolumeDecrease,reference_train
can you have i run for an hour?,Cmd.ActivityRun,reference_train
can you more volume please,Cmd.VolumeIncrease,reference_train
how do i tag a location to a memory?,Help_MemoryOptions,reference_train
can you car battery,Default Fallback Intent,reference_train
how do i start a remote care request,Help_HearingCareAnywhereConnect,reference_train
can you app version,Help_AppSettings,reference_train
how do i change my activity goals,Help_Health,reference_train
where do my steps and workouts show together,Help_Health,reference_train
turn off the streaming,Cmd.StreamingStop,reference_train
can you switch to music program,Cmd.MemoryChange,reference_train
set memory to car,Cmd.MemoryChange,reference_train
set memory to quiet,Cmd.MemoryChange,reference_train
basically,Default Fallback Intent,reference_train
set memory to golf,Cmd.MemoryChange,reference_train
can i use the equalizer to customize my memory,Help_Customize,reference_train
can i contact my hearing care specialist for adjustments?,Help_RemoteProgramming,reference_train
please help with loudness changes on my aid,Help_Volume,reference_train
can you show me a summary of new app,Help_WhatsNew,reference_train
please bustling hearing aid,Default Fallback Intent,reference_train
how do i adjust my tinnitus masker on my left aid?,Help_Tinnitus,reference_train
where did i put my hearing aid?,Help_FindMyHearingAids,reference_train
track my heart rate,Help_HeartRate,reference_train
can you change memory to gym,Cmd.MemoryChange,reference_train
how everything's working for us,Default Fallback Intent,reference_train
please help with changing memories using the app,Help_ChangingMemories,reference_train
change to pub,Cmd.MemoryChange,reference_train
how can i acess the smart assistant settings?,Help_AppSettings,reference_train
change to speech program,Cmd.MemoryChange,reference_train
can you score of the twins game,Default Fallback Intent,reference_train
what is my step count,Cmd.ActivityStep,reference_train
can you help me find my aids,Help_FindMyHearingAids,reference_train
how will i know when my hearing care specialist adjusted the hearing aid?,Help_RemoteProgramming,reference_train
the audio keeps cutting out what do i do,Help_DeviceSettings,reference_train
please change to restaurant,Cmd.MemoryChange,reference_train
can you mute on,Cmd.VolumeMute,reference_train
volume up right aid,Cmd.VolumeIncrease,reference_train
please switch memory to mask,Cmd.MemoryChange,reference_train
how do i make the aids quieter?,Help_Volume,reference_train
locate android phone,Cmd.FindMyPhone,reference_train
can you remind me to pick up my prescription at 5 p.m. on tuesday,reminders.add,reference_train
i'm now seated in a loud coffee shop,Cmd.MemoryChange,reference_train
change program to tinnitus,Cmd.MemoryChange,reference_train
trying to get my hearing age to work,Help_SelfCheck,reference_train
please i can't find my other hearing aid,Help_FindMyHearingAids,reference_train
hearing aids translate help,Help_Translate,reference_train
how many steps have i taken this week,Cmd.ActivityStep,reference_train
please remind about party at 12 p.m. on friday,reminders.add,reference_train
i can't hear you my left hearing aid does not show up on my,Default Fallback Intent,reference_train
remind me in a while,reminders.add,reference_train
remind me to work out,reminders.add,reference_train
remind me at 12 o'clock,reminders.add,reference_train
explain how memory switching works,Help_ChangingMemories,reference_train
please i'd like to know the average airspeed of an unburdened swallow,Default Fallback Intent,reference_train
please ashes to ashes all fall down,Default Fallback Intent,reference_train
i can't find my android phone,Cmd.FindMyPhone,reference_train
remind me to have a dinner every sunday at 8 a.m.,reminders.add,reference_train
switch to the program made for crowds,Cmd.MemoryChange,reference_train
less volume please,Cmd.VolumeDecrease,reference_train
how to intellivoice,Help_IntelliVoice,reference_train
please show me my step goal,Cmd.ActivityStep,reference_train
heart rate recovery user guide,Help_HeartRateRecovery,reference_train
bye,Default Fallback Intent,reference_train
what is hearing care anywhere,Help_HearingCareAnywhereConnect,reference_train
how do i get more information on the kind score?,Help_ThriveScore,reference_train
please switch memory to office,Cmd.MemoryChange,reference_train
please change memory to outdoors,Cmd.MemoryChange,reference_train
