text,expected_scope,scope_probability
can you tell me pause the video right now,OOD,0.015726621109184657
can you tell me pause the video,OOD,0.04955233734073572
can you pause the video,OOD,0.20373869115164367
play my playlist,OOD,0.14523657772427345
can you tell me play my playlist please,OOD,0.023368864608976136
can you play my playlist,OOD,0.1518191780848045
i want to know play my playlist please,OOD,0.028522694372860813
could you play my playlist please,OOD,0.08003614843032147
i want to know play my playlist today,OOD,0.018915494332732763
can you play my playlist please,OOD,0.09509103525863916
please play my playlist,OOD,0.08247621876014821
please play my playlist please,OOD,0.06495246539954236
find a movie,OOD,0.08997065038246144
can you tell me find a movie now,OOD,0.006580116000044933
i want to know find a movie right now,OOD,0.007516348204239964
i want to know find a movie,OOD,0.02269772784669033
please find a movie today,OOD,0.01783920801324157
can you tell me find a movie for me,OOD,0.00987288791107055
find a movie right now,OOD,0.018435658271449107
recommend a song,OOD,0.14909190685513685
please recommend a song please,OOD,0.07769000760857048
i need to know recommend a song for me,OOD,0.025418396504378826
recommend a song right now,OOD,0.0427164630957767
can you tell me recommend a song,OOD,0.04004444860186018
i need to know recommend a song,OOD,0.0570929382036276
can you tell me recommend a song please,OOD,0.02714101592861662
recommend a song please,OOD,0.09277986254360682
play some relaxing music,OOD,0.13864852152525464
i want to know play some relaxing music today,OOD,0.02394894279359505
can you tell me play some relaxing music for me,OOD,0.02446235914764361
i need to know play some relaxing music,OOD,0.055387595981656546
play some relaxing music please,OOD,0.09636309408015087
can you tell me play some relaxing music right now,OOD,0.015845236891046555
could you play some relaxing music today,OOD,0.05738058602181917
i want to know play some relaxing music please,OOD,0.03663456831025769
start a podcast,OOD,0.39045902663181575
please start a podcast for me,OOD,0.11143311382927723
could you start a podcast right now,OOD,0.10389433034448803
can you tell me start a podcast please,OOD,0.06847818990689336
can you tell me start a podcast right now,OOD,0.02947814127546744
i want to know start a podcast now,OOD,0.05257353199180925
i need to know start a podcast,OOD,0.13044742019424926
start a podcast today,OOD,0.14611776044557923
i want to know start a podcast,OOD,0.11745795143714666
what movie should i watch,OOD,0.048971027119827704
can you tell me what movie should i watch for me,OOD,0.007530474006862353
please what movie should i watch please,OOD,0.02582084326810108
could you what movie should i watch today,OOD,0.019287813159847955
tell me what movie should i watch today,OOD,0.006152738154106996
please what movie should i watch right now,OOD,0.009942149852857907
please what movie should i watch for me,OOD,0.013183147485200775
i need to know what movie should i watch,OOD,0.01820061956927721
can you what movie should i watch please,OOD,0.033791084570995
i need to know how are you please,OOD,0.03335377047315735
tell me how are you today,OOD,0.008184950786254697
could you how are you now,OOD,0.032127534234560606
can you how are you right now,OOD,0.03064042388807242
i want to know how are you please,OOD,0.0285988842051077
could you how are you please,OOD,0.09360298304351822
i want to know how are you right now,OOD,0.010579085535145749
tell me thank you right now,OOD,0.00915515486761942
can you thank you now,OOD,0.05730054174686239
can you thank you,OOD,0.19928469058520704
tell me thank you,OOD,0.034616599863060316
tell me thank you for me,OOD,0.016680449107633777
could you thank you,OOD,0.15839388412951505
thank you now,OOD,0.045534221153926246
can you tell me thank you for me,OOD,0.018090218830077887
good morning now,OOD,0.06614837051439681
i want to know good morning for me,OOD,0.026466237396228443
can you good morning now,OOD,0.08105493226252491
tell me good morning today,OOD,0.017764183323144
i want to know good morning now,OOD,0.02563360548797511
tell me good morning now,OOD,0.015897214159889872
can you good morning today,OOD,0.08487736421054681
good night now,OOD,0.03375312413376996
can you tell me good night now,OOD,0.00838174353636112
can you good night right now,OOD,0.03762223318302915
please good night now,OOD,0.02147559770724361
can you tell me good night right now,OOD,0.008005199455368261
tell me good night right now,OOD,0.007514258738036683
i want to know good night today,OOD,0.01282863194412076
i need to know hello now,OOD,0.015087717008134383
tell me hello,OOD,0.025906873880104597
i want to know hello right now,OOD,0.011229877356900841
tell me hello for me,OOD,0.013391423825351523
i want to know hello now,OOD,0.01290189022042465
i need to know hello please,OOD,0.02723460003660061
i want to know hello,OOD,0.03483292337985788
could you hello now,OOD,0.04367498658656621
i need to know what are you doing for me,OOD,0.00923951676082102
i want to know what are you doing right now,OOD,0.006853794613124076
could you what are you doing right now,OOD,0.017079356526985556
tell me what are you doing for me,OOD,0.007676481018530135
can you tell me what are you doing please,OOD,0.010830153642090168
could you what are you doing now,OOD,0.02095220635477113
i want to know what are you doing for me,OOD,0.008123263337255326
can you what are you doing now,OOD,0.02386446223744698
tell me tell me a joke right now,OOD,0.003726343034361923
please tell me a joke now,OOD,0.004137533558111306
could you tell me a joke please,OOD,0.014327105862223521
tell me tell me a joke now,OOD,0.003968726226339037
could you tell me a joke now,OOD,0.006598293162179525
please tell me a joke today,OOD,0.005282342895533976
tell me a joke please,OOD,0.01473735107499563
could you tell me a joke for me,OOD,0.010801604658429942
could you i am bored now,OOD,0.04605286252819707
tell me i am bored,OOD,0.0316590576610597
please i am bored please,OOD,0.06704445979859608
i want to know i am bored now,OOD,0.017387257663543987
please i am bored today,OOD,0.028662639895025377
tell me i am bored please,OOD,0.02133974948981099
that is great,OOD,0.14132687941053101
can you tell me that is great for me,OOD,0.018326162220744013
that is great today,OOD,0.047545088700348126
can you tell me that is great now,OOD,0.012929561964855618
i need to know that is great now,OOD,0.02037152561431843
please that is great today,OOD,0.03128072079461497
could you that is great now,OOD,0.048755599717613785
can you tell me that is great please,OOD,0.02392820307150112
i want to know that is great right now,OOD,0.015156076493139992
nice to meet you,OOD,0.2677522306321509
i want to know nice to meet you right now,OOD,0.023981346893245603
could you nice to meet you,OOD,0.23051710403042336
nice to meet you today,OOD,0.08868726602032517
can you tell me nice to meet you now,OOD,0.02557678207980718
i want to know nice to meet you please,OOD,0.059522706327881036
could you nice to meet you today,OOD,0.08398168748421064
can you tell me nice to meet you today,OOD,0.026169142130002432
tell me nice to meet you for me,OOD,0.035506865592892733
can you help me right now,OOD,0.0270651095166482
tell me can you help me for me,OOD,0.01802215739987556
i want to know can you help me for me,OOD,0.01750822029008059
please can you help me,OOD,0.07676610070531842
can you tell me can you help me please,OOD,0.02538562063455807
please can you help me for me,OOD,0.031683698006282346
could you can you help me now,OOD,0.04425925886796167
what do you think,OOD,0.12482825453423763
can you tell me what do you think please,OOD,0.01863639734153355
please what do you think for me,OOD,0.026245756156301203
i need to know what do you think,OOD,0.036143185804421774
i need to know what do you think please,OOD,0.023815216247855764
can you tell me what do you think now,OOD,0.010119904619807718
could you what do you think now,OOD,0.03581242053055689
i want to know what do you think,OOD,0.03173523576434356
buy a new phone,OOD,0.30757819236145123
i need to know buy a new phone please,OOD,0.06305210254539462
could you buy a new phone right now,OOD,0.07207769052717838
please buy a new phone,OOD,0.17728927236075298
i want to know buy a new phone for me,OOD,0.035193070517945624
tell me buy a new phone for me,OOD,0.036461916305005726
could you buy a new phone now,OOD,0.09749041783551893
please buy a new phone right now,OOD,0.04503999673309411
can you buy a new phone for me,OOD,0.13205404612541782
find cheap headphones,OOD,0.18524749729283319
please find cheap headphones,OOD,0.12193006499792769
could you find cheap headphones for me,OOD,0.07780477523461793
can you find cheap headphones for me,OOD,0.09216090027864143
please find cheap headphones now,OOD,0.05248683780445129
i want to know find cheap headphones for me,OOD,0.02901857216930237
i need to know find cheap headphones for me,OOD,0.03186975046477136
i want to know find cheap headphones right now,OOD,0.024750478321388658
where can i buy shoes,OOD,0.09106372200339374
could you where can i buy shoes please,OOD,0.06012612958802677
where can i buy shoes now,OOD,0.03213414047171337
tell me where can i buy shoes now,OOD,0.009947780383147031
can you where can i buy shoes for me,OOD,0.04714467860049165
i want to know where can i buy shoes for me,OOD,0.01350256345614742
can you where can i buy shoes today,OOD,0.043953398611393135
i want to know where can i buy shoes now,OOD,0.013485326610995552
can you tell me where can i buy shoes now,OOD,0.010851692360326792
order a laptop,OOD,0.19034074336978724
please order a laptop now,OOD,0.04085171771628959
i want to know order a laptop for me,OOD,0.02535152111178418
can you order a laptop please,OOD,0.12747813799171415
could you order a laptop now,OOD,0.062107731930276966
can you tell me order a laptop right now,OOD,0.01435697017944626
order a laptop right now,OOD,0.04696350499638535
could you order a laptop please,OOD,0.10561934600122935
show me the best headphones,OOD,0.10787104617425713
could you show me the best headphones right now,OOD,0.03578949119604158
i need to know show me the best headphones today,OOD,0.02075820999326372
can you show me the best headphones right now,OOD,0.04152695803383477
please show me the best headphones now,OOD,0.031732531477156156
can you tell me show me the best headphones please,OOD,0.027658420964897013
can you show me the best headphones please,OOD,0.0828938198745055
could you show me the best headphones today,OOD,0.04567424204600956
find a gift for my friend,OOD,0.14968325653904446
can you tell me find a gift for my friend now,OOD,0.018540698091260244
please find a gift for my friend please,OOD,0.07176499157141136
please find a gift for my friend for me,OOD,0.04819243404804674
can you tell me find a gift for my friend right now,OOD,0.015411337553611903
i need to know find a gift for my friend right now,OOD,0.021030152375132616
find a gift for my friend now,OOD,0.05777624481611321
compare these phones,OOD,0.213653054534775
please compare these phones please,OOD,0.11353665524569034
i want to know compare these phones today,OOD,0.036560861567815905
tell me compare these phones right now,OOD,0.02480879038346695
please compare these phones today,OOD,0.06320660151776203
could you compare these phones please,OOD,0.13439861315481394
tell me compare these phones,OOD,0.07000764144069593
where can i buy a charger,OOD,0.11073332077577436
i want to know where can i buy a charger,OOD,0.038630730559726656
please where can i buy a charger please,OOD,0.06045978959610332
i want to know where can i buy a charger please,OOD,0.02661706598251823
could you where can i buy a charger please,OOD,0.07224598856466169
tell me where can i buy a charger for me,OOD,0.018395298603517074
please where can i buy a charger today,OOD,0.031968082258783226
i want to know where can i buy a charger for me,OOD,0.018190204731243997
can you tell me where can i buy a charger please,OOD,0.02417604640895754
i have a headache,OOD,0.18663787663572895
i have a headache for me,OOD,0.06966123736529428
please i have a headache right now,OOD,0.03692002591248289
tell me i have a headache for me,OOD,0.025647837171632548
i want to know i have a headache for me,OOD,0.026609494170384274
i have a headache please,OOD,0.11888728791538672
i need to know i have a headache,OOD,0.06889234609284856
can you tell me i have a headache right now,OOD,0.016655727046228308
i want to know i have a headache please,OOD,0.04199796979341319
what should i eat when sick,OOD,0.06164292577023811
i want to know what should i eat when sick please,OOD,0.014842128850395264
i need to know what should i eat when sick today,OOD,0.010495518959304118
can you what should i eat when sick for me,OOD,0.0278566490519081
can you tell me what should i eat when sick today,OOD,0.008111377049076163
could you what should i eat when sick for me,OOD,0.025175207320781157
tell me what should i eat when sick for me,OOD,0.009555783117784378
can you what should i eat when sick,OOD,0.0620330045501688
can you what should i eat when sick please,OOD,0.04181553531983884
how can i sleep better,OOD,0.10910344243080561
can you tell me how can i sleep better please,OOD,0.022699537589804586
i need to know how can i sleep better now,OOD,0.01987655050527848
tell me how can i sleep better right now,OOD,0.01138029760519288
can you tell me how can i sleep better now,OOD,0.01442971777188462
i need to know how can i sleep better today,OOD,0.01804577184077849
please how can i sleep better for me,OOD,0.0263001096396438
could you how can i sleep better,OOD,0.08974363792116324
can you how can i sleep better right now,OOD,0.03402326746362683
what is a healthy diet,OOD,0.0692437185277921
could you what is a healthy diet for me,OOD,0.027514906389973448
can you tell me what is a healthy diet please,OOD,0.014069870138054497
i need to know what is a healthy diet right now,OOD,0.009754998784386015
can you what is a healthy diet right now,OOD,0.022367366098220542
what is a healthy diet right now,OOD,0.021089281073502608
tell me what is a healthy diet,OOD,0.01775038265528872
tell me what is a healthy diet now,OOD,0.008133856674326645
please what is a healthy diet,OOD,0.0411217033447816
why am i tired,OOD,0.1422568732261722
can you tell me why am i tired please,OOD,0.02550113405504051
i want to know why am i tired for me,OOD,0.021006334923886594
please why am i tired right now,OOD,0.026280165797281763
why am i tired please,OOD,0.08822631398115899
tell me why am i tired today,OOD,0.015700369347466547
i want to know why am i tired now,OOD,0.020946954922013594
please why am i tired now,OOD,0.032793883939082114
tell me why am i tired,OOD,0.037871870455092105
how much water should i drink,OOD,0.1832900286989324
could you how much water should i drink for me,OOD,0.0738607887097632
tell me how much water should i drink please,OOD,0.04915800726284292
how much water should i drink for me,OOD,0.08429010094742295
i need to know how much water should i drink now,OOD,0.042277364853936183
i need to know how much water should i drink please,OOD,0.05686257434632114
please how much water should i drink right now,OOD,0.042623692217901965
i want to know how much water should i drink now,OOD,0.03904066528775574
i need to know how much water should i drink today,OOD,0.037814666345970194
write an email to my manager,OOD,0.21575316427287716
could you write an email to my manager right now,OOD,0.06767100677099525
i want to know write an email to my manager please,OOD,0.05214089603036953
write an email to my manager for me,OOD,0.0966792565610225
could you write an email to my manager for me,OOD,0.08722022195005685
can you write an email to my manager please,OOD,0.1469923175667257
can you tell me write an email to my manager now,OOD,0.033734892886613244
tell me write an email to my manager right now,OOD,0.027260230853593637
can you write an email to my manager for me,OOD,0.10095391029304579
help me with my homework,OOD,0.22293579004460606
i want to know help me with my homework now,OOD,0.0377166069585918
help me with my homework today,OOD,0.09481424540273564
help me with my homework now,OOD,0.09339733626182789
i need to know help me with my homework right now,OOD,0.033314236592373536
can you help me with my homework for me,OOD,0.09677053231647192
i need to know help me with my homework please,OOD,0.05987722427708542
can you tell me help me with my homework for me,OOD,0.04410300113000254
summarize this document,OOD,0.17999577191254068
could you summarize this document right now,OOD,0.062222149647800484
i want to know summarize this document today,OOD,0.03692080176161339
can you summarize this document now,OOD,0.09379234259147728
can you tell me summarize this document for me,OOD,0.03246052996109161
tell me summarize this document today,OOD,0.030542458319657406
please summarize this document,OOD,0.1274952678700697
tell me summarize this document for me,OOD,0.03356949065723658
create a presentation,OOD,0.2370646964844466
please create a presentation right now,OOD,0.05096919498765329
could you create a presentation for me,OOD,0.09474968933422012
could you create a presentation right now,OOD,0.07163519485251135
please create a presentation today,OOD,0.07018594437019465
please create a presentation,OOD,0.1659987328980047
create a presentation today,OOD,0.09897459135525588
i need to know create a presentation for me,OOD,0.04295712465709045
write a report,OOD,0.16358253103936837
could you write a report please,OOD,0.09352420101036729
tell me write a report right now,OOD,0.012593036671202151
please write a report right now,OOD,0.029581749055911155
can you tell me write a report right now,OOD,0.012773650450019658
write a report right now,OOD,0.040930403100577384
can you write a report right now,OOD,0.04743111914817644
i want to know write a report,OOD,0.05173422402599204
i need to know write a report today,OOD,0.024570687460427565
explain this equation,OOD,0.09233410577664536
explain this equation for me,OOD,0.03667490050565503
i need to know explain this equation,OOD,0.0353273597202296
please explain this equation,OOD,0.05218227941844078
tell me explain this equation please,OOD,0.018764121479388662
i want to know explain this equation now,OOD,0.015676195722636788
please explain this equation right now,OOD,0.01687725539017726
i need to know explain this equation for me,OOD,0.016031085075138618
please explain this equation please,OOD,0.04480476712514381
help me prepare for an interview,OOD,0.12304281777263659
i want to know help me prepare for an interview right now,OOD,0.02112725391643011
help me prepare for an interview today,OOD,0.058008025283990294
help me prepare for an interview now,OOD,0.05764799326483061
i want to know help me prepare for an interview,OOD,0.04877596966695252
tell me help me prepare for an interview today,OOD,0.023846306525214134
could you help me prepare for an interview,OOD,0.09004912574183643
i need to know help me prepare for an interview for me,OOD,0.033041776171904846
i want to know help me prepare for an interview for me,OOD,0.03055846219278091
i need to know make the listening experience better today,OOD,0.014422867112221849
could you make the listening experience better please,OOD,0.052242242805043415
tell me make the listening experience better today,OOD,0.011863706004023866
tell me make the listening experience better,OOD,0.02450255250310618
can you tell me make the listening experience better right now,OOD,0.009242309771332002
please make the listening experience better,OOD,0.049262237545707355
i want to know make the listening experience better,OOD,0.02752834156615347
i need to know make this sound better,OOD,0.03917885840010671
make this sound better now,OOD,0.039367315340659625
please make this sound better for me,OOD,0.02832084746893515
i want to know make this sound better please,OOD,0.022046499465116387
can you tell me make this sound better for me,OOD,0.015903977339521314
could you make this sound better now,OOD,0.045191263762460854
please adjust what i am hearing for me,OOD,0.043344031360941115
could you adjust what i am hearing right now,OOD,0.04728625742332482
i want to know adjust what i am hearing now,OOD,0.024257004105772362
could you adjust what i am hearing now,OOD,0.06233964984461082
tell me adjust what i am hearing right now,OOD,0.014363375965032232
i need to know adjust what i am hearing today,OOD,0.024632418608756312
i want to know adjust what i am hearing for me,OOD,0.02411844935439289
i want to know adjust what i am hearing right now,OOD,0.01912840043117614
improve the audio quality,OOD,0.13701961861743583
i need to know improve the audio quality right now,OOD,0.022332414318363747
could you improve the audio quality for me,OOD,0.05366009005702799
improve the audio quality for me,OOD,0.05707222443174187
can you improve the audio quality please,OOD,0.09640616290838544
tell me improve the audio quality for me,OOD,0.023273077058600378
please improve the audio quality for me,OOD,0.04149675984407808
i need to know improve the audio quality now,OOD,0.028072779882585497
could you improve the audio quality right now,OOD,0.041684501918494044
make the sound more comfortable,OOD,0.2029864114187374
i need to know make the sound more comfortable now,OOD,0.039595138903884
i want to know make the sound more comfortable please,OOD,0.05282047486296104
i need to know make the sound more comfortable,OOD,0.07973082526525666
can you make the sound more comfortable right now,OOD,0.08422341447862336
i need to know make the sound more comfortable today,OOD,0.03604123029167827
could you make the sound more comfortable today,OOD,0.09267843092022199
i want to know make the sound more comfortable today,OOD,0.033047016840066945
please fix the sound for me,OOD,0.08057624301079158
can you tell me fix the sound for me for me,OOD,0.029701149028879992
can you fix the sound for me right now,OOD,0.04183812739938564
i want to know fix the sound for me,OOD,0.0380619338585344
i want to know fix the sound for me today,OOD,0.014015988031188975
i want to know fix the sound for me right now,OOD,0.013049877110423047
tell me fix the sound for me,OOD,0.038153620423083234
help me hear this better,OOD,0.12641458119717586
can you tell me help me hear this better now,OOD,0.014787051063050671
i need to know help me hear this better now,OOD,0.018862341977497254
tell me help me hear this better please,OOD,0.02443930028544017
can you help me hear this better for me,OOD,0.05176874771967621
can you help me hear this better today,OOD,0.040329966498893643
could you help me hear this better,OOD,0.09089478051824085
can you tell me help me hear this better right now,OOD,0.012425916221341926
please help me hear this better please,OOD,0.059022260022979944
can you i am having trouble hearing this for me,OOD,0.11167107608608828
i am having trouble hearing this for me,OOD,0.10262865949245725
please i am having trouble hearing this,OOD,0.14557863753674227
please i am having trouble hearing this for me,OOD,0.06933169974850206
please i am having trouble hearing this now,OOD,0.06891709552802083
can you tell me i am having trouble hearing this for me,OOD,0.04159006585424263
i need to know i am having trouble hearing this now,OOD,0.05202446098756297
could you change the way this sounds please,OOD,0.1701920623277824
i want to know change the way this sounds,OOD,0.10195277877041475
can you tell me change the way this sounds today,OOD,0.03870913594113612
can you tell me change the way this sounds right now,OOD,0.029944746497596042
can you change the way this sounds please,OOD,0.20158410307848218
i need to know change the way this sounds right now,OOD,0.04143135685688559
could you change the way this sounds today,OOD,0.11754490877569768
please make the audio comfortable,OOD,0.09043759319715483
i need to know make the audio comfortable now,OOD,0.02527110132371646
i want to know make the audio comfortable today,OOD,0.020997998061376144
can you make the audio comfortable,OOD,0.17550709706600776
can you tell me make the audio comfortable today,OOD,0.01848006322910456
i want to know make the audio comfortable now,OOD,0.02294558800168134
i need to know make the audio comfortable,OOD,0.05203048854530179
improve my listening experience,OOD,0.15467776413154521
can you tell me improve my listening experience now,OOD,0.024206241115388494
i need to know improve my listening experience today,OOD,0.03124096316381597
i need to know improve my listening experience please,OOD,0.04727558803799359
could you improve my listening experience for me,OOD,0.061625988231653106
can you improve my listening experience right now,OOD,0.05524539732767497
please improve my listening experience today,OOD,0.050437612062313675
i want to know improve my listening experience right now,OOD,0.02424430231520991
improve my listening experience please,OOD,0.10746851519673128
the sound does not feel right,OOD,0.1575633517083569
please the sound does not feel right now,OOD,0.03441100512523554
please the sound does not feel right,OOD,0.10314270881163057
i need to know the sound does not feel right for me,OOD,0.030596693457154656
could you the sound does not feel right please,OOD,0.09983318336296676
the sound does not feel right right now,OOD,0.05770552157340192
tell me the sound does not feel right for me,OOD,0.024126382987499362
can you tell me the sound does not feel right today,OOD,0.019834797732868448
can you optimize the sound,OOD,0.22633476664131624
could you can you optimize the sound right now,OOD,0.06526205168181509
tell me can you optimize the sound right now,OOD,0.02170549311390091
please can you optimize the sound right now,OOD,0.042466487919101126
could you can you optimize the sound please,OOD,0.1361320079438777
can you optimize the sound for me,OOD,0.08155791683844549
please can you optimize the sound for me,OOD,0.05174479038012547
please can you optimize the sound,OOD,0.13729958561256628
can you can you optimize the sound now,OOD,0.10368412636026503
make everything sound better,OOD,0.2134392653954007
make everything sound better right now,OOD,0.07132983636751511
i need to know make everything sound better now,OOD,0.04201006699109899
tell me make everything sound better now,OOD,0.03173460309042864
i need to know make everything sound better today,OOD,0.03910560816275832
please make everything sound better for me,OOD,0.06502387608789217
please make everything sound better please,OOD,0.11118121269663606
please make everything sound better today,OOD,0.06449385211649228
can you tell me make everything sound better please,OOD,0.04706809562865699
help with the audio quality,OOD,0.15446353804944113
i want to know help with the audio quality please,OOD,0.037542272983268954
please help with the audio quality please,OOD,0.08145978779569463
tell me help with the audio quality please,OOD,0.03314196668258784
tell me help with the audio quality,OOD,0.04831677796324363
i need to know help with the audio quality now,OOD,0.02967940679672698
can you help with the audio quality today,OOD,0.058407133348483464
could you help with the audio quality now,OOD,0.04841319875786676
adjust my listening experience,OOD,0.20005330055738235
can you tell me adjust my listening experience for me,OOD,0.034492929091203606
please adjust my listening experience now,OOD,0.06046200357550868
adjust my listening experience right now,OOD,0.06582970065759897
can you tell me adjust my listening experience,OOD,0.0636489752742192
please adjust my listening experience,OOD,0.13302674343977905
i need to know adjust my listening experience for me,OOD,0.03882756312104663
i need to know adjust my listening experience,OOD,0.08312322293738195
can you adjust my listening experience today,OOD,0.09913206722074974
can you tell me jkakjhdjkhd now,OOD,0.016756159549781602
jkakjhdjkhd now,OOD,0.05581977277864514
i want to know jkakjhdjkhd for me,OOD,0.023588088475924862
tell me jkakjhdjkhd please,OOD,0.029227017830552038
i want to know jkakjhdjkhd now,OOD,0.024976419386414372
could you jkakjhdjkhd,OOD,0.13682838969734834
can you jkakjhdjkhd,OOD,0.1696212613161825
can you tell me sdkjadsjj now,OOD,0.014952735104119208
can you sdkjadsjj now,OOD,0.06955780800302913
could you sdkjadsjj today,OOD,0.06315658845091154
please sdkjadsjj for me,OOD,0.03702269860923124
can you tell me sdkjadsjj for me,OOD,0.019290116377097433
please sdkjadsjj please,OOD,0.07857613727267554
sdkjadsjj please,OOD,0.1006171467740049
can you tell me sdkjadsjj please,OOD,0.025740199058974733
i need to know asdfghjkl for me,OOD,0.026912874234379713
could you asdfghjkl right now,OOD,0.04682296595673496
i need to know asdfghjkl now,OOD,0.027946038397764994
i want to know asdfghjkl right now,OOD,0.019060498864752917
could you asdfghjkl today,OOD,0.06953328746975596
i want to know asdfghjkl now,OOD,0.02499361660869992
can you asdfghjkl right now,OOD,0.05610111986881905
please qwertyuiop today,OOD,0.046992380986640714
tell me qwertyuiop now,OOD,0.019910204547788024
tell me qwertyuiop right now,OOD,0.014654908190037341
qwertyuiop right now,OOD,0.0456671979060409
could you qwertyuiop today,OOD,0.07277934573644029
i want to know qwertyuiop,OOD,0.0613913137992711
i need to know zzzxxyyqq now,OOD,0.024700421606420053
could you zzzxxyyqq,OOD,0.13158907763291783
can you zzzxxyyqq,OOD,0.1652618804384357
i need to know zzzxxyyqq today,OOD,0.025155730945700228
can you zzzxxyyqq now,OOD,0.058176026746338816
can you zzzxxyyqq right now,OOD,0.044399021531925875
could you zzzxxyyqq right now,OOD,0.03716899021779241
could you zzzxxyyqq now,OOD,0.048068845709479446
qazwsxedc today,OOD,0.05889369437278735
could you qazwsxedc,OOD,0.14835019132454097
could you qazwsxedc today,OOD,0.05797117161411558
can you qazwsxedc right now,OOD,0.051317516230438454
please qazwsxedc now,OOD,0.03787775544168692
please qazwsxedc today,OOD,0.039331816419080456
i want to know kjhkjhkjh for me,OOD,0.02512537794366332
please kjhkjhkjh for me,OOD,0.04735596482139803
i want to know kjhkjhkjh please,OOD,0.04170583945798079
tell me kjhkjhkjh for me,OOD,0.022364725597606605
can you tell me kjhkjhkjh,OOD,0.04205288576241961
can you tell me kjhkjhkjh please,OOD,0.03091742721285573
i want to know kjhkjhkjh today,OOD,0.027023282413464855
could you kjhkjhkjh today,OOD,0.07456257214065143
random words banana airplane right now,OOD,0.051821591481480356
random words banana airplane for me,OOD,0.06623925992361346
could you random words banana airplane today,OOD,0.06608091287048556
please random words banana airplane please,OOD,0.08025772141182852
tell me random words banana airplane now,OOD,0.027498353521410723
i want to know random words banana airplane right now,OOD,0.026884275960962656
could you random words banana airplane please,OOD,0.09121522527332837
can you hello xyz abc for me,OOD,0.06249720781417445
tell me hello xyz abc,OOD,0.03720549372004722
please hello xyz abc please,OOD,0.0650459154809574
i want to know hello xyz abc now,OOD,0.019177525768244164
i want to know hello xyz abc right now,OOD,0.015764220980771126
could you hello xyz abc today,OOD,0.05011461953511376
please hello xyz abc for me,OOD,0.0338734060626783
please 123456789 please,OOD,0.09390155265184041
could you 123456789 now,OOD,0.07021949267163707
i need to know 123456789 for me,OOD,0.026642716380375187
i need to know 123456789 today,OOD,0.028130141154078525
i want to know 123456789,OOD,0.05737029620247658
tell me 123456789,OOD,0.042529522368817574
can you tell me 123456789 for me,OOD,0.022252752633426076
aaaa bbbb cccc,OOD,0.1749485204206308
aaaa bbbb cccc today,OOD,0.07594039920539708
can you aaaa bbbb cccc for me,OOD,0.08843662432395716
aaaa bbbb cccc now,OOD,0.07547245308317141
i want to know aaaa bbbb cccc today,OOD,0.029794763539206737
aaaa bbbb cccc right now,OOD,0.0571882297291475
i want to know aaaa bbbb cccc for me,OOD,0.030579045784632997
i want to know aaaa bbbb cccc,OOD,0.06537453424630124
zxcasdqwe,OOD,0.2030558056545424
zxcasdqwe right now,OOD,0.049506682956874326
i want to know zxcasdqwe now,OOD,0.031472585337572134
can you zxcasdqwe please,OOD,0.1431063645310512
can you zxcasdqwe for me,OOD,0.08526572989604497
can you tell me zxcasdqwe right now,OOD,0.01620337942182959
can you who is the prime minister but make it louder now,OOD,0.04769895823925152
please who is the prime minister but make it louder today,OOD,0.03192950190077859
tell me who is the prime minister but make it louder for me,OOD,0.021619534440931787
i need to know who is the prime minister but make it louder now,OOD,0.023412249847993838
can you tell me who is the prime minister but make it louder now,OOD,0.017576527175805157
tell me who is the prime minister but make it louder,OOD,0.036059697954118786
i want to know who is the prime minister but make it louder,OOD,0.039721657411080025
i want to know tell me a joke and turn the volume up today,OOD,0.031234010800242684
i want to know tell me a joke and turn the volume up for me,OOD,0.040519836283987365
tell me tell me a joke and turn the volume up,OOD,0.10681385032457624
i need to know tell me a joke and turn the volume up for me,OOD,0.04475181394090544
could you tell me a joke and turn the volume up right now,OOD,0.05658995187772986
tell me tell me a joke and turn the volume up please,OOD,0.0714152795555606
i want to know tell me a joke and turn the volume up please,OOD,0.05016806704158838
i want to know what is the weather and mute it today,OOD,0.0046340173914038996
could you what is the weather and mute it,OOD,0.02803283722433314
i need to know what is the weather and mute it now,OOD,0.005590920253712217
can you tell me what is the weather and mute it for me,OOD,0.005049139818942172
please what is the weather and mute it today,OOD,0.007912211941276892
can you tell me what is the weather and mute it now,OOD,0.003771235156848185
can you what is the weather and mute it,OOD,0.03302977597775847
i want to know book a hotel and make it quieter right now,OOD,0.016660215924065302
can you tell me book a hotel and make it quieter please,OOD,0.025251538553327513
can you tell me book a hotel and make it quieter right now,OOD,0.01319517794555658
please book a hotel and make it quieter right now,OOD,0.024686669148151097
i want to know book a hotel and make it quieter for me,OOD,0.020536183754549686
could you book a hotel and make it quieter please,OOD,0.06757464914216371
can you tell me book a hotel and make it quieter today,OOD,0.016974777628649407
i need to know what is bitcoin make it louder please,OOD,0.013086442195682557
i need to know what is bitcoin make it louder,OOD,0.018164506561240912
can you what is bitcoin make it louder please,OOD,0.03373430977582603
tell me what is bitcoin make it louder please,OOD,0.009941192080557881
could you what is bitcoin make it louder today,OOD,0.019022931139185517
can you tell me what is bitcoin make it louder,OOD,0.013817013247586662
i need to know what is bitcoin make it louder now,OOD,0.009022694822307886
can you tell me open youtube and turn the sound back on please,OOD,0.054615251990424496
open youtube and turn the sound back on now,OOD,0.11216436797290597
open youtube and turn the sound back on today,OOD,0.11130162144827282
